store_id,store_name,address,city,lat,lng,rating,review_count,phone,tier_class,reckitt_tier,reckitt_score
ChIJHalXSWtLzDERcUSPkag-nvs,BHPetrol Taman Bukit Kuchai,"Jalan 9, Taman Bukit Kuchai",Puchong,3.057741,101.6381671,3.8,56,,Fuel only,Drop,15.36
ChIJwRAAeaznzTERiDwFc-FNk7E,Shell,"Rasah, Jalan Rasah Lot 10065 Lot 6834 Mukim, Jalan",Mambau,2.677473999999999,101.926773,4.1,41,06-632 1251,Fuel only,Drop,15.32
ChIJAV6VahbEzTERYVVE-Ktz_Q8,Shell,"Lot, Pt 6338, Persiaran Utama, Bandar Baru Nilai",Nilai,2.810785,101.804126,3.9,49,06-799 8902,Fuel only,Drop,15.26
ChIJ4c7WfQfezTERm4XxWC_aotc,Shell,"Paroi Kem, Jalan Kuala Pilah",Seremban,2.724752,101.980801,3.6,68,06-677 7767,Fuel only,Drop,15.24
ChIJq34DpYdNzDERKaFMHF4LyOc,Shell,"Persiaran Kayangan, Jln 9/20, Sek 9",Shah Alam,3.082514,101.526823,3.6,68,03-5510 6137,Fuel only,Drop,15.24
ChIJZZflOJTdzTERifea0-WOv3Q,7-Eleven,"16, Jalan Desa Manggis 2, Taman Desa Manggis",Seremban,2.7337482,101.9532713,4.1,40,,7-Eleven,Drop,15.23
ChIJx0KflQjnzTERdwlHM_0DiiA,Shell,"Lot 10065, Lot 10065, Jalan Rasah Utama 1, Taman Rasah Jaya",Seremban,2.680558,101.94342,3.9,48,016-321 3199,Fuel only,Drop,15.18
ChIJGf2Qp8jdzTERpHehsO9aToM,7-Eleven Taman Kolej Heights,"No 2 (Gf), Jalan College Heights 1, Taman Kolej, Desa Cendana",Seremban,2.750418100000001,101.9663117,4.2,36,06-760 0184,7-Eleven,Drop,15.17
ChIJwZIv4avGzTERYpTStUPvJQE,Shell,"Jalan Besar Nilai Lot 969 Hsd, Jalan Besar Nilai, Pekan Nilai",Nilai,2.802221,101.79313,3.8,52,06-799 1454,Fuel only,Drop,15.09
ChIJjzDwhZNtzDERxtwLfGzAw6E,Shell,Laluan Persekutuan 1 1 Lot 881 Batang Kali,Rasa,3.493024,101.642162,3.6,65,03-6057 3032,Fuel only,Drop,15.08
ChIJzzZ6GHxTzDERjH9nnqaI3yo,Shell,"Lebuhraya Selat Klang, Kampung Rantau Panjang",Klang,3.0704905,101.4381325,4.1,38,03-3343 0994,Fuel only,Drop,15.02
ChIJ4__cNcBJzDERWKPchrnvWnw,FamilyMart NU Sentral,"GF 40, Ground Floor Level, Nu Sentral, No, 201, Jalan Tun Sambanthan",Kuala Lumpur,3.133026499999999,101.6874136,2.7,258,03-2856 1232,FamilyMart,Drop,15.0
ChIJF2UD0BSxzTERJZx4oN3M4LI,Shell,"PT 47816, HS(D, Persiaran Rimbayu",Kota Kemuning,2.954703,101.548295,4.2,34,012-423 0079,Fuel only,Drop,14.93
ChIJNU9-viaxzTERxnca5W8ZZ3Y,Shell,"PT, Persiaran Rimbayu",Kota Kemuning,2.950447,101.548099,4.3,31,012-670 7602,Fuel only,Drop,14.9
ChIJrbjLPDHJzTERYYQR1tYrZ6s,Shell Bangi Layby (Northbound),Lebuhraya Utara-Selatan,Bandar Baru Bangi,2.945473,101.751738,3.7,55,012-737 5752,Fuel only,Drop,14.89
ChIJGaxCBnZpzDERgi2OCb_pHG4,Shell Bukit Beruntung,"Jalan Bukit Beruntung 1, Lot Pt41304, Jalan Bunga Pakma",Rawang,3.38881,101.55918,3.7,54,03-6021 8894,Fuel only,Drop,14.83
ChIJa_3gk2erzTEREUZa_gOxQXg,Shell,"Jalan Mesra Pt 12367, Jalan Kim Chuan, Taman Chi",Klang,3.015963,101.424369,4.1,36,03-3319 1119,Fuel only,Drop,14.8
ChIJ__8v8T5TzDERZkAWUGR_NhM,Shell,"Jalan Batu Tiga, Persiaran Sultan Ibrahim",Klang,3.052822,101.460455,4.0,39,03-3344 6336,Fuel only,Drop,14.76
ChIJX6lUsu1LzDERYA4MwHLF8CE,Shell,"Jalan 222, 4, Persiaran P.P Narayanan, Section 51A",Petaling Jaya,3.096403,101.629746,3.4,75,03-7956 3121,Fuel only,Drop,14.72
ChIJU6A8315SzDERYpAF54xbwfo,Shell,"7, 29, Persiaran Tun Arshad Ayub, Section 7",Shah Alam,3.077302,101.497515,4.0,38,03-5511 1400,Fuel only,Drop,14.65
ChIJXd0GFCxtzDERI26Vt5KL8is,FamilyMart Caltex Ulu Yam,"Part of Caltex Ulu Yam, PT 545, Mukim, Kampung Batu 30",Batang Kali,3.439029,101.6316941,4.1,34,,Fuel only,Drop,14.58
ChIJJdNQdFxTzDERM3VvqjJEX-w,FamilyMart Berkeley Uptown,"Lot 75, Jalan Delima, Off, Jalan Kapar",Klang,3.0559457,101.4456052,3.1,104,,FamilyMart,Drop,14.43
ChIJuf8IOx1dzDERfgEqfeaK7oU,FamilyMart Bandar Tasik Puteri,"Medan Puteri, 106G, Jalan 7a/2, Bandar Tasik Puteri",Rawang,3.283200599999999,101.4734552,3.1,104,,FamilyMart,Drop,14.43
ChIJA-xBhT44zDERxMZQ0Dqym0U,FamilyMart Desa Setapak,"20, Jalan 14/27b, Desa Setapak",Kuala Lumpur,3.2057454,101.732992,2.7,201,,FamilyMart,Drop,14.33
ChIJz6Ub7J70zDERxgxpRZGfg7s,Shell,"Pt 834 Bt 2, Jalan Klang - Teluk Intan 2 Jalan Melati 3/1, Lot, 1/2, Jalan Klang - Teluk Intan",Kuala Selangor,3.330702999999999,101.256166,3.5,58,03-3289 7497,Fuel only,Drop,14.27
ChIJo4CoAFNMzDERDnubgDdSt7I,Shell,"Lebuhraya Persekutuan, Route 2",Shah Alam,3.08115,101.572718,3.7,46,012-945 0177,Fuel only,Drop,14.25
ChIJ867KLbhzzDERwHEfV4MWKNI,Shell,Road Junction,Kuala Kubu Baru,3.557844999999999,101.641083,4.0,34,018-255 7875,Fuel only,Drop,14.22
ChIJ2yIY0hRtzDERu-I3Of6uy-k,FamilyMart Caltex Batang Kali,"PT9610, Jalan Batang Kali - Genting Highlands, Seksyen 5 Bandar Baru",Batang Kali,3.4524124,101.6638065,3.1,94,,Fuel only,Drop,14.12
ChIJJWGFoYRUzDERaoW2dTneuc8,Shell,"Lot 980, Jalan Kapar",Klang,3.067338,101.427869,4.0,33,03-3345 3235,Fuel only,Drop,14.11
ChIJaUaHzyT1zDERYOJfH8xR8dQ,Caltex Kuala Selangor,"Lot 139, Batu 2, Jalan Klang - Teluk Intan",Kuala Selangor,3.314791,101.2767337,3.8,40,010-669 9139,Fuel only,Drop,14.11
ChIJJ_vpjfRGzDERltwo_WJHUVs,Shell,"B21, Tmn Selayang Utama",Batu Caves,3.2348178,101.6406008,3.9,36,012-510 1913,Fuel only,Drop,14.08
ChIJ8y95qflHzDERS-8jPh3ac5Y,Shell,Jalan Gombak,Kuala Lumpur,3.198397,101.703516,4.0,32,03-4021 0559,Fuel only,Drop,13.99
ChIJI5eEqvrdzTERO7cwM8miQRk,FamilyMart Lobak,"No.13, Jalan PKL 2, Pusat Komersil Lobak",Seremban,2.727342600000001,101.9259137,3.9,35,,FamilyMart,Drop,13.98
ChIJAQCQhg9LzDERh0igd2Y6-LY,Shell,"10km, Jalan Puchong B11 Lot 3127",Kuala Lumpur,3.073895,101.659436,3.8,38,03-7772 7111,Fuel only,Drop,13.92
ChIJ94NvAmitzTERZvZpPKFuus0,Shell Alam Impian Seksyen 35,"Persiaran Tun Teja Lot 128095, Alam Impian, Seksyen 35",Shah Alam,3.015966,101.51302,3.9,34,012-224 6353,Fuel only,Drop,13.87
ChIJiZH3gsZLzDERunb0lQ-OCX8,Shell,"Jalan Selangor, 62, Jalan Yong Shook Lin, Mukim",Petaling Jaya,3.0978307,101.6465588,3.6,46,03-7960 8408,Fuel only,Drop,13.86
ChIJZ8Z4q4lHzDERNjbWXwwR_dI,FamilyMart Kepong,"No.143, (Ground Floor, 1, Jalan Rimbunan Raya, Laman Rimbunan",Kuala Lumpur,3.2123942,101.6476593,2.8,140,,FamilyMart,Drop,13.86
ChIJMUQAWcRMzDER5_HAmIgMq5E,FamilyMart Taipan USJ,"No.33, Jalan USJ 10/1, Taman Perindustrian Uep",Subang Jaya,3.047706,101.584786,2.8,138,,FamilyMart,Drop,13.82
ChIJyWJZcIhKzDERGBPSr-T7PkQ,FamilyMart • Sri Petaling,"75-G, Jalan Radin Bagus, Bandar Baru Sri Petaling",Kuala Lumpur,3.0710907,101.6949001,2.7,165,,FamilyMart,Drop,13.8
ChIJAct4j2lNzDERgnBBtLKKq_A,7-Eleven,"3, Jalan Singa B 20/B, Seksyen 20",Shah Alam,3.0566834,101.5414109,3.5,50,03-5549 2476,7-Eleven,Drop,13.76
ChIJoxrHOYe_zTER3bmaAqQHFyY,FamilyMart KLIA 2 Arrivals,"Terminal KLIA2, Kuala Lumpur International Airport, Arrival Hall, L2-27, 29 & 30, Level 2, gateway@KLIA2, Jalan Klia 2/1",Sepang,2.744088899999999,101.6856391,2.6,196,03-8790 2054,FamilyMart,Drop,13.74
ChIJscq_dXXdzTERGL7iSzmBHjQ,Shell,Jalan Tun Dr. Ismail,Seremban,2.73512,101.93372,3.7,40,06-763 0161,Fuel only,Drop,13.74
ChIJwR6QYl_JzTERNfwEs7mCyiM,7-Eleven - Seksyen 4 Bdr Baru Bangi (0149),"4, Jalan 4/1b, Seksyen 4 Tambahan Bandar Baru Bangi",Bandar Baru Bangi,2.954101,101.778864,4.5,20,,7-Eleven,Drop,13.7
ChIJN28-VD1KzDERmrrf1-Fk3ko,7-Eleven • Taman Desa • Store 0010,"23, Jalan Desa Jaya, Taman Desa",Kuala Lumpur,3.1021777,101.6838832,3.5,49,,7-Eleven,Drop,13.69
ChIJlbDuLECrzTERt4vNzM1RChU,7-Eleven,"146, Persiaran Raja Muda Musa, Kawasan 13",Pelabuhan Klang,3.004549099999999,101.4019087,4.2,25,03-3166 6532,7-Eleven,Drop,13.68
ChIJjSOz8ys2zDERbDb_bDWTvOg,myNEWS Pavilion Kuala Lumpur (B1 Floor),"140 & 142, Jalan Bukit Bintang, Bukit Bintang",Kuala Lumpur,3.1473582,101.7118717,3.9,32,03-2141 7739,MyNEWS,Drop,13.64
ChIJFfLYMw5MzDER5MHic-2AvLw,CAFé by 7-Eleven Kelana Jaya (4),"No. 30, Jalan SS5B/2, Taman Kelana Jaya",Petaling Jaya,3.1005297,101.6053481,3.4,54,,7-Eleven,Drop,13.62
ChIJO3_omo5JzDER3LxVQs3RpLc,FamilyMart Mid Valley,"North Court F-027C, Mid Valley Megamall, Lingkaran Syed Putra",Kuala Lumpur,3.1189765,101.6780026,2.5,231,03-2858 9338,FamilyMart,Drop,13.62
ChIJ-169RwPPzTERide3DFp0XRo,CAFé by 7-Eleven Ecohill Semenyih Selangor (2544),"No 32-1, Ground Floor, Jalan Ecohill 1/5A, Setia Ecohill",Semenyih,2.926285,101.8552907,4.0,29,010-259 8087,7-Eleven,Drop,13.6
ChIJj4Pzu0BJzDER_w5LZ7pq_uI,Shell,Jalan 17/50a,Petaling Jaya,3.131497,101.633715,3.5,47,03-7954 6204,Fuel only,Drop,13.55
ChIJPYnrnVtNzDERQR-oKqcLi-w,CAFé by 7-Eleven Seksyen 19 Shah Alam (160),"41, Jalan Nelayan 19/A, Seksyen 19",Shah Alam,3.0487161,101.5341625,3.3,59,,7-Eleven,Drop,13.51
ChIJbea5UGOxzTERBNjI5CMVQtI,7-Eleven 1575,"22, Jalan SPU 1, Bandar Saujana Putra",Jenjarom,2.9516799,101.5822932,4.0,28,,7-Eleven,Drop,13.47
ChIJrXzAkDyzzTERCDoP-SanUCM,FamilyMart Kota Kemuning,"No29-G, Jalan Anggerik Vanilla X 31/X, Kota Kemuning, Seksyen 31",Shah Alam,3.0048006,101.534572,2.7,143,,FamilyMart,Drop,13.42
ChIJ8WG27WRJzDERvuHL3S3FUMA,Shell,"Lorong Universiti, A 3",Kuala Lumpur,3.119050999999999,101.647859,3.6,40,03-7958 2721,Fuel only,Drop,13.37
ChIJ4zbHCY-1zTERHs4IsHoVfHs,FamilyMart Caltex Lestari Perdana,"Lot 45245, Persiaran Lestari Perdana, Lestari Perdana",Seri Kembangan,2.9941709,101.6632493,2.9,98,,Fuel only,Drop,13.33
ChIJv1nfgwpNzDERE6CHd7tOoqA,Shell,"Lebuhraya Persekutuan, Batu Tiga",Shah Alam,3.0741812,101.5500323,3.4,48,03-5510 2923,Fuel only,Drop,13.23
ChIJmSPZ6GRZzDERsE1yN72Mtm4,CAFé by 7-Eleven Puncak Alam (1812),"Sek 13, Pusat Niaga, 26, Jalan Astana D 13/D, Astana Utama",Puncak Alam,3.2447351,101.4262336,3.6,38,,7-Eleven,Drop,13.19
ChIJnatuO4S5zTERCnyyrMZRu-4,Shell,"Lot 101779, Pintasan Dengkil By Pass, Km48.8",Dengkil,2.86912,101.68728,4.4,19,03-4161 5035,Fuel only,Drop,13.18
ChIJ2cqCcKznzTERutATrO8HQ9w,Shell,"Jalan Rasah, Lot 10065 Pt 1156, Bt 3",Seremban,2.682152,101.92858,3.5,42,06-631 4899,Fuel only,Drop,13.16
ChIJ1ZSHRXHnzTERtozF4fW_c8Y,FamilyMart Rasah Prima,"12-G, Jalan Rasah Prima 1, Pusat Komersial Rasah Prima",Seremban,2.6894147,101.9346114,2.5,188,,FamilyMart,Drop,13.1
ChIJJZePfi_nzTERbYkGF3LyfU8,Shell,"3995, Jalan Senawang, Taman Seremban Jaya",Nilai,2.685977,101.968977,3.8,30,06-678 8395,Fuel only,Drop,13.05
ChIJo0dBko-1zTERWcU6O5Gn420,FamilyMart Olive Hill Business Park,"Ground Floor, Olive Hill Business Park, 50, Jalan BS 1/2, Taman Bukit Serdang",Seri Kembangan,3.013181,101.6972758,2.7,121,,FamilyMart,Drop,12.97
ChIJrf6uJTgFzDER7-heyYKxzQM,Shell,"Jalan Ketari, Jalan Lama Bentong - Karak",Bentong,3.521829,101.911627,3.5,39,09-222 1322,Fuel only,Drop,12.91
ChIJqShabHyxzTERXSoEHGXm9Xc,CAFé by 7-Eleven Bandar Saujana Putra (2445),"No.59 (GF, Jalan SP 1/1, Bandar Saujana Putra",Jenjarom,2.952372199999999,101.5779012,3.4,43,,7-Eleven,Drop,12.87
ChIJ9TC63xxFzDERW2fvuAGKWnE,7-Eleven 0820 Bukit Rahman Putra,"19, Jalan BRP 7/2, Bukit Rahman Putra",Sungai Buloh,3.2291964,101.5576287,3.8,28,010-444 3868,7-Eleven,Drop,12.8
ChIJb66iBUnPzTERbsKPbxlQxTw,FamilyMart Ecohill Taipan,"No.28, -1 (Ground Floor, 5A, Jalan Ecohill 1, Setia Ecohill",Semenyih,2.9262119,101.8549614,2.5,166,,FamilyMart,Drop,12.79
ChIJd-cklxlMzDERJUHAuUgXS04,Shell,"23, Exit 1109 Kelana Jaya",Petaling Jaya,3.104873,101.597528,3.2,52,03-7803 2014,Fuel only,Drop,12.7
ChIJY6HREWNUzDERGMcUb2qrvRM,7-Eleven Klang Utama 2050,"20, Jalan Sungai Puloh 14, Taman Sungai Puloh",Klang,3.0790525,101.4204753,3.6,33,,7-Eleven,Drop,12.69
ChIJqWdJG9tLzDERGoZEppVooSY,FamilyMart Amcorp Mall,"G-02, Ground Floor, PJ Tower, 18, Persiaran Barat",Petaling Jaya,3.104653599999999,101.646639,2.6,130,,FamilyMart,Drop,12.68
ChIJdVurbH_LzTERABeOpOrhNuw,7-eleven Taman Sentosa Villa (1574),"29, 15, Jalan Sentosa Villa 1/1, Bandar Kajang",Kajang,2.9944357,101.794131,4.8,13,,7-Eleven,Drop,12.67
ChIJ28iTKonMzTER3JV_YOL8GsA,7-Eleven TTDI GROVE (2146),"No 6-1, Ground Floor, 1, Jalan TTDI Grove 3/1",Kajang,2.9977838,101.812181,3.5,36,,7-Eleven,Drop,12.64
ChIJnXl9OYLLzTER7y3mXCFYm18,FamilyMart Kajang,"Ground floor, No.26, Jalan Tun Abdul Aziz, Bandar Kajang",Kajang,2.9916111,101.791089,2.7,105,,FamilyMart,Drop,12.59
ChIJhTw2irtLzDERAv4f358SwVc,FamilyMart Bandar Kinrara,"53-G, Jalan BK 5a/2, Bandar Kinrara",Puchong,3.0465138,101.6457375,2.5,153,,FamilyMart,Drop,12.59
ChIJh1FJRjXdzTERG-2xBOe6yDc,FamilyMart Centrepoint Seremban,"G-14, Ground Floor, Centerpoint Seremban, 33, Jalan Dato Siamang Gagap, Betaria Business Centre",Seremban,2.723466,101.9552558,2.7,104,,FamilyMart,Drop,12.57
ChIJ6WmRWA83zDER8M31evmODXI,CAFé by 7-Eleven Ampang Jaya (18),"18, Lorong Kerja Ayer Lama",Ampang Jaya,3.1607742,101.7585684,3.9,24,03-4257 8867,7-Eleven,Drop,12.55
ChIJkSOHUkFLzDEROTABS_JFkBo,Shell,"Lebuhraya Bukit Jalil, Jln Pintasan Puchong, Sungai Besi",Puchong,3.049118,101.633394,3.3,43,03-8075 9840,Fuel only,Drop,12.49
ChIJJ6XWPH5HzDER05RHQEJ8-wE,7 Eleven 0046 Taman Greenwood,"5, Jalan 10, Taman Greenwood",Batu Caves,3.233677,101.706093,4.1,20,03-6189 5828,7-Eleven,Drop,12.48
ChIJE70WF_BIzDERRYstdoO0Y04,FamilyMart,"28, Jalan 24/70a, Desa Sri Hartamas",Kuala Lumpur,3.1628722,101.6507115,2.8,85,,FamilyMart,Drop,12.47
ChIJNTNSgzfLzTERHgqkptxflcg,FamilyMart Bangi Seksyen 9,"No.23, Ground Floor, Jalan Medan Pusat 2d, Seksyen 9",Bandar Baru Bangi,2.963453099999999,101.7527776,2.5,140,,FamilyMart,Drop,12.37
ChIJO3E4UJzLzTERCuP_JR8Nyy4,FamilyMart Seri Kembangan,"11, Jalan 18/33A, Taman Sri Serdang",Seri Kembangan,3.0087466,101.7146049,3.1,53,,FamilyMart,Drop,12.37
ChIJl2ocwRFbzDERsJgwf8Iwr4A,CAFé by 7-Eleven Eco Grandeur (2830),"Eco Grandeur, 10-G, Jalan Eco Grandeur 1/9A",Puncak Alam,3.2328257,101.4504467,4.0,21,,7-Eleven,Drop,12.36
ChIJZz8BGXXMzTERCMC0tBLSs1g,CAFé by 7-Eleven Kajang Utama (1110),"1, Jalan Seksyen 3/9, Taman Kajang Utama",Kajang,2.974914999999999,101.800449,3.5,33,,7-Eleven,Drop,12.34
ChIJETYVgq80zDERGtGjyVau7po,Shell,"1, Jalan Sungai Long, Bandar Sungai Long",Kajang,3.041971,101.789376,3.4,36,03-9074 1861,Fuel only,Drop,12.28
ChIJF-Hbn5yszTERja2Pi0W_bPE,"FamilyMart Bukit Tinggi, Klang","8, Lorong Batu Nilam 4a, Bandar Bukit Tinggi 1",Klang,3.0078898,101.4389899,2.6,111,,FamilyMart,Drop,12.27
ChIJu1XoRnVbzDERcceDtFbDpsM,FamilyMart 0362 Saujana Utama 3,"88G, Jalan Bidara 6/3, Saujana Utama 3",Sungai Buloh,3.2020081,101.4874384,2.6,110,013-436 6574,FamilyMart,Drop,12.24
ChIJTTR0JPzDzTERkcOIevYRe4I,Shell,"Toll road Kg Kering, Lebuhraya Utara-Selatan",Labu,2.755309200000001,101.8524627,3.8,24,013-764 2422,Fuel only,Drop,12.23
ChIJsxY4sIFSzDERdbRN_qlxh1U,myNEWS.com,"Jalan Pembangunan, Seksyen 14",Shah Alam,3.0732798,101.5235188,3.8,24,,MyNEWS,Drop,12.23
ChIJfzAWp1w2zDER90aPlI3AECA,CAFé by 7-Eleven Pandan Jaya KL (62),"15, Jalan Pandan 3/5, Pandan Jaya",Kuala Lumpur,3.1361309,101.741969,3.9,22,,7-Eleven,Drop,12.23
ChIJ8QV3GmA2zDERsuCxN_5naJo,CAFé by 7-Eleven Pandan Indah 2 (325),"No. 12G (GF, 3A, Jalan Pandan Indah 3, Pandan Indah",Kuala Lumpur,3.1229745,101.750933,3.8,24,,7-Eleven,Drop,12.23
ChIJj0J15LgXzDERR5hZpBYAPSo,CAFé by 7-Eleven Colmar Tropicale (2637),"Unnamed Road, Bukit Tinggi",Bentong,3.400595399999999,101.8396602,3.7,26,,7-Eleven,Drop,12.19
ChIJZXqnZInJzTERW5FkqRDy6-w,Shell Jenderam,"Jalan Kajang-Dengkil Lot Pt 11916, Hsm 715, B18",Dengkil,2.888522,101.735473,3.2,44,012-697 0767,Fuel only,Drop,12.18
ChIJwd97bx-xzTERNtIbECC4AxA,FamilyMart Bandar Saujana Putra,"41-G, 1, Jalan SP 1, Bandar Saujana Putra",Jenjarom,2.952196,101.5775553,2.5,129,,FamilyMart,Drop,12.17
ChIJx2Djh3SzzTERNf2aJcbaV6s,CAFé by 7-Eleven Puchong Prima (458),"F-01, 02, Jalan Prima Utama 5/3, Taman Puchong Prima",Puchong,2.9997861,101.5956023,3.3,38,,7-Eleven,Drop,12.09
ChIJmwvMLAnezTERHICkZz7dpb0,CAFé by 7-Eleven Paroi Jaya (767),"No. 422 (GF, Jalan Cenderawasih 2, Taman Paroi Jaya",Seremban,2.7301384,101.9860771,3.8,23,,7-Eleven,Drop,12.08
ChIJlQcG8is2zDERPFjVzpGw4zQ,7-Eleven,"144, Jalan Bukit Bintang, Bukit Bintang",Kuala Lumpur,3.1474735,101.7119496,3.0,55,03-2142 1897,7-Eleven,Drop,12.08
ChIJq_cvvtLLzTERUXXzNTPVEbg,CAFé by 7-Eleven Bandar Baru Bangi (2503),"No.38, Ground Floor, Jalan Medan Pusat 2c, Persiaran Bangi",Bandar Baru Bangi,2.9632346,101.7534205,3.0,54,,7-Eleven,Drop,12.02
ChIJK-H4NXvLzTER4zjdD2grPEg,Family Mart Jade Hills,"36, Jalan Dataran Jade 5, Jade Hills",Kajang,2.9931393,101.7604648,2.7,82,019-698 8014,FamilyMart,Drop,11.93
ChIJ8Sw8fOJTzDERhWRYwRfzYZA,FamilyMart Shah Alam Seksyen 7,"No 17, Jalan Plumbum R7/R, Seksyen 7",Shah Alam,3.067857799999999,101.4894826,2.5,117,011-1653 1481,FamilyMart,Drop,11.93
ChIJD5BdkbzIzTERNGAwcT9bvlk,7-Eleven 1945,"12, Jalan Seri Putra 3/13, Bandar Seri Putra",Kajang,2.8872371,101.779797,3.8,22,,7-Eleven,Drop,11.91
ChIJFWNcnDdLzDERdjY1LaerQQQ,CAFé by 7-Eleven Kinrara Town 5A (2724),"Ground Floor, 45, Jalan BK 5a/2, Bandar Kinrara",Puchong,3.0465366,101.6453676,3.8,22,,7-Eleven,Drop,11.91
ChIJdbsGCGQ4zDERtdnPFi-NYHU,7-Eleven 0367 Jalan Melati Setapak,"2.56, Jalan Melati 12/5, Taman Melati",Kuala Lumpur,3.2249585,101.723353,3.8,22,03-4107 3196,7-Eleven,Drop,11.91
ChIJm7M11q9TzDER7NREcF1Gfn0,FamilyMart Setia Alam • Prima,"22-1, Sek U13, 1, Jalan Setia Prima B U13/B, Setia Alam",Shah Alam,3.0967541,101.4456961,2.7,81,,FamilyMart,Drop,11.9
ChIJE9NRNBhMzDERKJV61u1JE00,FamilyMart Paradigm Mall,"Lot CC-08, Concourse Floor N 0, 1, Jalan SS 7/26a",Petaling Jaya,3.105357699999999,101.5953267,2.5,115,,FamilyMart,Drop,11.88
ChIJzxG-l1qszTER_1gPpnAvSqA,7-Eleven,"23, Lorong Sanggul 1a, Bandar Puteri",Klang,2.9881938,101.4672123,3.9,20,03-5161 0445,7-Eleven,Drop,11.87
ChIJ8zGTRPFMzDER4VQ6CQ8psnI,7-Eleven,"86, Jalan SS 14/1",Subang Jaya,3.0678733,101.5864537,3.6,26,03-5632 1300,7-Eleven,Drop,11.87
ChIJp0oAdPdGzDERnlIL2CW8pAA,7-Eleven 0337 Taman Intan Baiduri,"23, Jalan Intan Baiduri 6/1b, Taman Intan Baiduri",Kuala Lumpur,3.2335413,101.6485551,3.9,20,03-2114 2337,7-Eleven,Drop,11.87
ChIJhyAMqFBbzDERCckOGqnzVM8,7-Eleven 2586 Taman Tasik Biru,"B-1, 14, Jalan Laguna 1, Taman Tasik Biru",Rawang,3.2473067,101.524218,4.1,17,,7-Eleven,Drop,11.85
ChIJrXedKmb1zDERwBaDZ765Fcg,FamilyMart Caltex Kuala Selangor,"Lot 139 Batu 2, Jalan Kuala Selangor, Klang",Kuala Selangor,3.3149175,101.2769927,2.6,94,,Fuel only,Drop,11.84
ChIJt1bCo9U3zDEROktvtldNW3I,7-Eleven,"8, Jalan Perak",Kuala Lumpur,3.153909,101.708493,3.3,35,,7-Eleven,Drop,11.83
ChIJJXigKMhNzDERGuM8yOIppo8,FamilyMart 0420 Radia Commercial,"G-23, Radia Commercial, Persiaran Arked",Shah Alam,3.1014745,101.5356318,2.5,110,,FamilyMart,Drop,11.77
ChIJBRoXM-lgzDERevHOliaN-xo,7-Eleven 0530 Bestari Jaya,"A-2, Jalan Besar, Pekan Batang Berjuntai",Batang Berjuntai,3.3784517,101.4056328,3.8,21,03-3271 6826,7-Eleven,Drop,11.75
ChIJ5S7aBSVIzDERkzVIUXF57cQ,7-Eleven,"396, Jalan Tuanku Abdul Rahman, Chow Kit",Kuala Lumpur,3.1631521,101.6978792,3.0,49,,7-Eleven,Drop,11.74
ChIJ46VwiCNKzDERiu0WlDo9mEs,Shell,"164, Old Klang Road, 2-109e, BT 3 1/4",Kuala Lumpur,3.105625,101.678491,3.3,34,03-7982 3163,Fuel only,Drop,11.73
ChIJTe3j2lRDzDERb0MGlwzXsj8,FamilyMart Rawang,"No. A1-G, Jalan Rawang, Pusat Perniagaan R.E.E.F 2",Rawang,3.3073157,101.5863279,2.3,163,,FamilyMart,Drop,11.73
ChIJCXXxJMPFzTERLwPpLZC448g,CAFé by 7-Eleven Nilai Industry (731),"802, Jalan Nilai 3/4, Kawasan Perindustrian Nilai 3",Nilai,2.853250600000001,101.8049065,3.3,33,,7-Eleven,Drop,11.64
ChIJdX3o17b3zDERnvHhd7IivZM,Shell,"Jalan Kuala Selangor, Lot 16 Section 2, Jalan Kapar, Pekan Jeram",Jeram,3.227403,101.31536,3.3,33,03-3264 0610,Fuel only,Drop,11.64
ChIJ-YMrl69NzDERL92dRJuGJ_Q,FamilyMart Sunway Monash Residences,"Lot L2-02-01A, Sunway Monash Residence, Persiaran Tasik Barat, Sunway South Quay",Subang Jaya,3.063201799999999,101.5996253,3.7,22,,FamilyMart,Drop,11.6
ChIJLdu-_dRFzDERpx7vtsxL5jk,7 Eleven 2590 D'Sara Sentral,"Seksyen U19, R-G-3A, Lot 4629, Ground Floor, Jalan Welfare, Kampung Baru Sungai Buloh, Sungai Buloh Sentral",Shah Alam,3.188561999999999,101.5312217,3.7,22,,7-Eleven,Drop,11.6
ChIJAwnIS6dTzDERskIO-VhUiZc,FamilyMart Alam Avenue,"Unit A-2-G, Jalan Serai Wangi F 16/F, Alam Avenue",Shah Alam,3.0579242,101.4915571,3.6,24,,FamilyMart,Drop,11.59
ChIJtd_f_ay2zTERjRzfGP7rCfc,CAFé by 7-Eleven Putra Perdana Puchong (364),"No. 32-G (GF, Jalan Putra Perdana 1/1, Taman Putra Perdana",Puchong,2.9485472,101.6182918,3.8,20,,7-Eleven,Drop,11.57
ChIJIzkrRo9MzDER0FBJaIErFao,FamilyMart • Bandar Sunway,"17, Jalan PJS 11/9, Bandar Sunway",Petaling Jaya,3.068149,101.603104,2.4,123,,FamilyMart,Drop,11.57
ChIJ14yJhBa_zTERqfStriWVVMU,FamilyMart KLIA2 Domestic Departure,"Public Concourse (Landside), KLIA2, Departure Gate",Sepang,2.7439324,101.6857839,3.0,46,,FamilyMart,Drop,11.55
