store_id,store_name,address,city,lat,lng,rating,review_count,phone,user_category,reckitt_type,reckitt_tier,reckitt_score
ChIJPUr9LKRJzDERaPyLjZcROyg,NH Pasarnita Mart,"Lot E/OG/01 Ground Floor of Block E Lower Ground Floor, of Plaza, Mont Kiara Complex, Mont Kiara",Kuala Lumpur,3.1653663,101.6508927,4.4,79,03-6201 4989,Super/Groceries,Super - Indie retail,Tier 1,19.28
ChIJibMJiA9LzDERSd-Pmb80-KY,Shell Taman Kinrara,"Jalan Puchong, Lot 2068, Jalan Puchong Batu 7 1/2",Puchong,3.065382,101.649785,3.8,155,03-8076 7682,Hyper,Hyper - Other regional chain,Tier 1,19.19
ChIJQ3syj1lRzDERqxo7ZUaWY_I,99 Speedmart 2109 Denai Alam 2,"No: 61 (Ground Floor), Jalan Elektron D U16/D, Seksyen U16, Denai Alam",Shah Alam,3.1639827,101.5141464,3.7,177,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,19.17
ChIJq1SnApbBzTERoA8yKmy1-5k,Zemart Bandar Baru Enstek,"Lot 28398, Jalan Milenia, Bandar Baru Enstek, Nilai Bandar Baru, Nilai",Seremban,2.7548135,101.760715,4.0,119,06-791 5782,Convenience,Conv - Indie mart,Tier 1,19.15
ChIJk9-8HzJGzDER4KtkHh7JGws,Bukit Indah Supermarket PK Sdn Bhd,"34, Jalan 5/40, Taman Pusat Kepong",Kuala Lumpur,3.202582,101.6561109,4.0,117,,Super/Groceries,Super - Independent local,Tier 1,19.08
ChIJTauQBzTJzTERD6-gOKLeWq4,99 Speedmart 1494 Taman Villa Tropika,"0-2G & 0-3G (Ground Floor), Jalan Villa Tropika 1, Taman, Jalan Villa Tropika",Kajang,2.9409469,101.7898053,4.3,83,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,19.05
ChIJ2wvApnVLzDER28mjo__qKLw,Pasar Mini,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.0718538,101.6354224,4.3,83,,Convenience,Conv - Mini-mart,Tier 1,19.05
ChIJraq1SKLMzTERqMM8sdTol7M,99 Speedmart 1492 Taman Puncak Saujana,"No: 1 (GF, Jalan Puncak Saujana 1/1A, Taman Puncak Saujana",Kajang,3.0145658,101.8054723,4.1,103,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,19.04
ChIJpQmwtEJFzDERBMIUlOdzmrw,Ramly Burger Agent EMZEKA TRADING SUNGAI BULOH,"No, 5 Bangunan PLB, Paya Jaras Tengah",Sungai Buloh,3.2026394,101.5463083,4.3,82,012-397 9116,Super/Groceries,Super - Indie retail,Tier 1,19.0
ChIJha073XA4zDERRAQM-pzVcjc,Pasar Mini Balada (FAMA AgroBazaar Rakyat Gombak Setia),"Lorong Pasar, Gombak Setia",Kuala Lumpur,3.2183155,101.7138218,4.8,51,016-351 1107,Convenience,Conv - Mini-mart,Tier 1,18.97
ChIJqw0pcVzOzTERvFis8LXd3ss,PK Best Mart,"29, Jalan 1/1a, Seksyen 1 Bandar Rinching",Semenyih,2.9293007,101.8512609,4.1,101,014-240 9798,Super/Groceries,Super - Indie retail,Tier 1,18.96
ChIJwUTlhjJHzDER-f9Q3GVHvyY,99 Speedmart 1658 Bandar Baru Selayang 2,"Ground Floor, No: 30 & 32, Jalan 4/2, Taman Bandar Baru Selayang Fasa 2b",Batu Caves,3.267668,101.6730422,3.9,128,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,18.95
ChIJP1s-lISuzTERiADa-j2O7fA,Kedai Batu Tok Ring Sabri,"Jalan Sempadan Batu 7, Kampung Sijangkang",Telok Panglima Garang,2.9514771,101.4696646,4.0,113,017-631 2839,Hyper,Hyper - Other regional chain,Tier 1,18.94
ChIJM_FmtdEzzDERL5lgXzc5QKc,99 Speedmart Sungai Long 2,"46, Jalan SL 11/9, Bandar Sungai Long",Kajang,3.054163,101.804131,3.8,145,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,18.94
ChIJoaXSFATEzTER_u8jIZhupls,99 Speedmart 1434 (NS) Taman Nilai Perdana,"No: 5A & 7A (GF, 5, Jalan Nilai Perdana, Taman Nilai Perdana",Seremban,2.803714,101.8047647,3.9,126,03-3362 6863,Hyper,Hyper - Other regional chain,Tier 1,18.89
ChIJFcKKndRGzDERlxF2iOOlIbo,Shell,"Jalan Rawang Bt 16, Jln, Templer Park",Rawang,3.290064,101.633539,3.6,188,03-6091 2619,Hyper,Hyper - Other regional chain,Tier 1,18.87
ChIJFzEUgq9czDERGNCNMAFLvOA,99 Speedmart 1539 Bandar Baru Kundang,"No: 43-B & 43-C, Jalan Pekan 2, Kampung Baru Kundang",Rawang,3.279318,101.5137695,3.7,163,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,18.87
ChIJr00mRZ1SzDERZsm1LH01avQ,AzZainMart Shah Alam,"9-G, Jalan Tukul P15/P, Seksyen 15",Shah Alam,3.064096,101.524043,4.3,79,013-365 3934,Convenience,Conv - Indie mart,Tier 1,18.84
ChIJ2_6N8VDPzTERlesTrwIJ1wI,99 Speedmart 1419 Bandar Bukit Mahkota,"No: 67 & 69, Jalan BM 4/3, Seksyen 4, Bandar Bukit Mahkota",Kajang,2.882212,101.807526,3.9,123,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,18.8
ChIJ25ntzBBNzDERtYlb536qkpI,BilaBila Mart - Sunway House Waterfront Residence,"L2, Waterfront Residence, Persiaran Tasik Barat",Subang Jaya,3.0627479,101.6001376,4.8,49,,Convenience,Conv - BilaBila Mart,Tier 1,18.78
ChIJgax5d0S1zTERMgrKtnbLeF0,99 Speedmart 1111 Tmn Saujana Puchong 1,"No.29(Ground Floor, Jalan SP 3/9, Taman Saujana Puchong",Puchong,2.989967,101.639847,3.9,122,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,18.77
ChIJI5WnddKlzTERnZ8ou4jglnI,99 Speedmart 1624 Taman Chodoi Bestari,"No: 3 & 5 (Ground Floor), Jalan CB2 Taman Chodoi Bestari, Kampung Chodoi",Banting,2.8436253,101.4452474,3.5,210,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,18.73
ChIJ1QmZ6LO2zTERS06xiJi8NAs,SOLEH MINI MART,"Jalan Putra Perdana 3/2, Taman Putra Perdana",Puchong,2.9423692,101.6207772,4.1,94,03-8318 4852,Super/Groceries,Super - Indie retail,Tier 1,18.67
ChIJTR_b6pSzzTERiRWakXjiQnU,TF Value-Mart Subang USJ,"Palazzo Mall 19 Basement Carpark (B1 - B3A) Jalan, Persiaran Kewajipan, Usj 19",Subang Jaya,3.0317625,101.5886175,3.8,134,03-8011 0914,Super/Groceries,Super - TF Value,Tier 1,18.64
ChIJr9wXmok2zDER6NDxSAB28b4,Pasar Mini Wan Setia,Taman Lembah Maju,Kuala Lumpur,3.125326,101.7546077,4.3,74,010-299 3757,Super/Groceries,Super - Independent local,Tier 1,18.57
ChIJZRZvCXC5zTERmz-RZ49R1aI,Pasaraya Warisan B.C. Enterprise,"Lot 7114, Kampung Bukit Changgang, Banting, 42700, Selangor",Banting,2.8248159,101.6336866,4.1,91,019-653 5396,Super/Groceries,Super - Indie retail,Tier 1,18.54
ChIJeUXGlXBRzDERDma9Oz0Hx4Y,PETRON Setia Alam,"2 Jalan Setia Gemilang U13/47, Setia Alam, Seksyen U13",Shah Alam,3.12546,101.472099,3.9,114,03-3358 0779,Hyper,Hyper - Other regional chain,Tier 1,18.51
ChIJxXbwWk3JzTERjx1oJmy1QJc,"KK SUPER MART Kajang, Bandar Seri Putra (KSP)","4, 65, Persiaran Seri Putra 1, Bandar Seri Putra",Kajang,2.885489,101.7910855,4.0,101,010-205 2308,Convenience,Conv - KK Mart,Tier 1,18.5
ChIJT3j3mmTOzTERRsxvWyh23lY,Shell,Jalan Semenyih Beranang,Kajang,2.94209,101.850124,4.1,90,03-8723 4859,Hyper,Hyper - Other regional chain,Tier 1,18.49
ChIJZW40jaI0zDERlC-whGazRPw,Yan Seng Supermarket,"29, Jalan Temenggung 3/9, Bandar Mahkota Cheras",Cheras,3.0508469,101.7888093,3.8,127,03-9010 4978,Super/Groceries,Super - Independent local,Tier 1,18.44
ChIJHxjGBkyxzTERRhFclMvvLHc,99 Speedmart 1766 Putra Perdana (PP3),Taman Putra Perdana,Puchong,2.9413564,101.6105831,3.9,112,,Convenience,Conv - 99 Speedmart,Tier 1,18.44
ChIJzYbL0ehbzDER6FedLpYOKu8,99 Speedmart 1871 Sri Pristana,"No: E-1-40 & E-1-41 (Ground Floor), Jalan SP 11/3 Pristana",Subang Business Centre,3.2074475,101.4749633,3.7,143,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,18.39
ChIJR7vtvYFUzDERaC8ykfdnazA,Poh Yap Mini Market,"Jalan Damai, Kampung Batu Belah",Klang,3.0720091,101.4321673,4.2,77,03-3341 0720,Super/Groceries,Super - Independent local,Tier 1,18.3
ChIJqTbn1pA0zDER9F3MkVs1N1g,"99 Speedmart Jalan Penggawa, Mahkota Cheras","1, Jalan Penggawa 6/2, Seksyen 2 Bandar Mahkota Cheras",Kajang,3.0576246,101.7840382,4.0,95,,Convenience,Conv - 99 Speedmart,Tier 1,18.26
ChIJTRZJro3PzTERgUYmbhU0dJo,99 Speedmart 2230 Eco Majestic,"Ground Floor, No: 23-1, Jalan Eco Majestic 1/2C, 3A/1",Semenyih,2.9095254,101.8512479,4.4,62,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,18.23
ChIJLfIHtlNCzDERclooKqo-N8M,Pasaraya Soon Huat Sdn Bhd,"18 & 19, Jalan Batu 18, Kampung Dato Lee Kim Sai",Rawang,3.3143027,101.5783534,3.9,106,03-6091 0500,Super/Groceries,Super - Indie retail,Tier 1,18.22
ChIJBeRaN8JpzDERZ4_8qdc3CnY,99 Speedmart 1337 Bandar Sungai Buaya,"No: 21 & 23 (GF, Jalan Kenangsari 2A, Bandar Baru Sungai Buaya",Rawang,3.3735583,101.5326644,4.0,94,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,18.22
ChIJN4Xco5o2zDER7hsCA1DEbfg,Pasar Mini Taman Putra,"49, Jalan 11, Taman Putra",Ampang,3.120987,101.7654291,4.1,84,03-4291 3127,Super/Groceries,Super - Independent local,Tier 1,18.21
ChIJG0UK_H6zzTER_nSdPFADNTw,99 Speedmart 1522 – Taman Perindustrian Puchong Utama,"No: 54, Jalan Utama 2/1, Taman Perindustrian Puchong Utama Sekyen 2, Jalan Puchong",Puchong Batu 14,2.9978499,101.6124573,4.2,75,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,18.19
ChIJo79mMRw1zDERIFdR9F9eSiA,88 SP Mart,"37 & 39, 37 & 39, Jalan 33/154, Taman Bukit Anggerik",Cheras,3.0582981,101.7491544,4.2,74,03-9101 7051,Convenience,Conv - Indie mart,Tier 1,18.13
ChIJR-jwUx1JzDERIPk3T12QB50,BilaBila Mart - Regalia Suites,"C-3A-3A, Regalia Serviced Apartment. 2, Jalan Anjung Putra, Off, Jalan Sultan Ismail",Kuala Lumpur,3.1645994,101.6929303,4.6,50,,Convenience,Conv - BilaBila Mart,Tier 1,18.09
ChIJ-WiZM13FzTERdErRt3W4koY,99 Speedmart 1804 (NS) Taman Beringin Jaya,"No: 8 & 9 (Ground Floor), Jalan Beringin Jaya 1, Taman Beringin Jaya 71700 Mantin",Negeri Sembilan Darul Khusus,2.8650775,101.8683848,3.9,102,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,18.08
ChIJ0epydjvHzTERbwjA1G2wnps,99 Speedmart 1297 Bandar Baru Salak Tinggi,"No: 31 & 33, Jalan ST 1C/6, Medan 88, 27, Jalan ST 1c/6, Bandar Baru Salak Tinggi",Sepang,2.8117659,101.7380643,3.8,114,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,18.03
ChIJL7xH5vDLzTERsM0SA46qCjY,Fresh St. Grocer Jadehills,"Dataran Jade, No. 54-1 & 56-1, Jalan Dataran Jade 6, Jade Hills",Kajang,2.9922037,101.7602825,4.4,58,011-1191 0709,Super/Groceries,Super - Sundry/grocer,Tier 1,17.94
ChIJ7csearTdzTERdkeXRUia61E,99 Speedmart Coral Height,"256, Jalan Bkt Coral 11, Taman Bukit Coral",Seremban,2.7532178,101.9540427,3.9,98,,Convenience,Conv - 99 Speedmart,Tier 1,17.92
ChIJt949Eo-5zTERBVshBILaITU,Fresca Mart Kota Warisan,"33A-G, Jalan Warisan Sentral 2, Kota Warisan",Sepang,2.8192938,101.6945841,4.9,37,018-905 3585,Super/Groceries,Super - Indie retail,Tier 1,17.82
ChIJY9XrylFJzDERGOl88lZZg40,ST Rosyam Mart Jakel Square,"Lot 159, Jakel Square, Off, Jalan Munshi Abdullah, City Centre",Kuala Lumpur,3.1545435,101.6997632,3.7,122,,Super/Groceries,Super - Indie retail,Tier 1,17.81
ChIJ2Wzxf1yrzTERQ4PU3TC3qrY,Econsave Telok Gong - Pasar Ekonomi Mart,"Lot 8951, Jalan Telok Gong, Kampung Telok Gong",Pelabuhan Klang,2.9620122,101.3913503,4.0,84,03-3170 3166,Convenience,Conv - Indie mart,Tier 1,17.77
ChIJZ8S3AKyyzTERzXiLAOq5D6w,Pasar Mini Lakshmi,"22, Jalan Adil 25/10, Taman Sri Muda",Shah Alam,3.0306588,101.5305643,4.0,83,,Super/Groceries,Super - Independent local,Tier 1,17.72
ChIJgx3oSQtNzDERR9Py1149em0,PrestoMart Near U - Subang SS15,"6-G, Jalan SS15/8",Subang Jaya,3.0749243,101.5905661,4.8,39,03-5611 5387,Convenience,Conv - Indie mart,Tier 1,17.71
ChIJTxaEsxC1zTERL37zIHSxfAk,99 Speedmart 2720 Abadi Heights,"12 & 12A (Ground Floor, No:, 2, Lorong Abadi 2, Abadi Heights",Puchong,2.9691283,101.6341809,4.1,74,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.7
ChIJJfopIfczzDER16A4mJuWydg,99 Speedmart 1307 Taman Lagenda Suria,"No: 2(G, Jalan Lagenda Suria 3, Taman Lagenda Suria",Cheras,3.098801,101.802431,4.2,65,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.6
ChIJr-enwBs3zDER5eHkJxnJhio,99 Speedmart 2408 Ampang Utama,"Ground Floor, Lot: B1-1 & B2-1, Jalan Ampang Utama 2/2, Taman Ampang Utama",Ampang,3.1554235,101.7523023,4.5,49,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.6
ChIJYb9w2olezDERw-SvGK6lSbE,Shell,"Jalan Kuala Salangor Jln IP 1, Laluan 54, Lot 420, Jalan Permai 1",Kuala Selangor,3.312047,101.418985,3.8,101,010-566 8119,Hyper,Hyper - Other regional chain,Tier 1,17.57
ChIJa7m_XFb1zDERgq3aPoEZPl4,BSK FRESHMART KUALA SELANGOR,"NO 10, 12, 14 &16, 2A, Jalan Bendahara 1, Taman Bendahara",Kuala Selangor,3.320971,101.2681611,4.1,71,012-369 9538,Super/Groceries,Super - Indie retail,Tier 1,17.53
ChIJffv4ugZTzDERtQyT_e2esYA,Shell,"Lebuhraya Baru Lembah Klang, Lebuhraya Baru Lembah",Klang,3.070852,101.472557,3.9,87,010-552 4860,Hyper,Hyper - Other regional chain,Tier 1,17.46
ChIJL_cC9aPdzTEROZ78aui4uwI,99 Speedmart 1608 (NS) Gedung Lalang,"No 6143/10, 11, 12 Jalan Kuala Pilah, Bt 2 1/2",Gedung 70400,2.7269354,101.973413,4.1,69,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.42
ChIJKwj6GDZvzDERln9KOtSO6iU,99 Speedmart 1571 Bukit Beruntung,"Ground Floor, No: 9 & 11, Jalan Inai 2, Seksyen BB3 Bukit Beruntung",Rawang,3.43044,101.55731,3.8,97,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.42
ChIJp6nOoNIazDER6Ku30FJbfKY,Halalmart 2U,"P-12, Taman Harmoni",Bentong,3.5032468,101.9235097,4.2,62,017-537 1059,Hyper,Hyper - Other regional chain,Tier 1,17.4
ChIJIcLkQTs1zDERVF5wjUrvysQ,99 Speedmart 1078 Damai Perdana,"18 & 20(G, Jalan Damai Perdana 1/8a, Bandar Damai Perdana",Cheras,3.0468774,101.7396079,4.2,62,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.4
ChIJ_cZRON5KzDERW38gXwwo2mA,99 Speedmart 1425 Alam Sutera,"No: 17 & 19 (GF), Jalan Alam Sutera 10 Alam Sutera, Bukit Jalil",Kuala Lumpur,3.0523484,101.6649101,3.9,85,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,17.37
ChIJf-2QVoyuzTERbRrdeLWXziU,99 Speedmart 1417 Taman Sijangkang Permai,"No: 8 & 10 (GF, Jalan Permai, Taman Sijangkang Permai",Telok Panglima Garang,2.9405134,101.4712486,3.6,123,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,17.35
ChIJWTf6xbZJzDERzYa2emzBaZo,Haider & Sons Grocer,"The Richmond, 29, Jalan Kiara 3, Mont Kiara",Kuala Lumpur,3.1730889,101.6507223,5.0,31,011-6538 5786,Super/Groceries,Super - Sundry/grocer,Tier 1,17.33
ChIJ23dnQstazDERaJCIIsP-fM8,99 Speedmart 1741 Aman Putri,"No 1 & 3 (Ground Floor, Dataran Putri, Sek U17, Jalan Aman Damai H U17/H, Aman Putri",Shah Alam,3.2166393,101.5233392,3.7,107,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.32
ChIJ95ON95dHzDER1iK6zruQC88,MTMMART,"14, Jalan Pinggiran 1/1, Taman Pinggiran",Batu Caves,3.2500188,101.6935191,4.1,67,013-359 1812,Super/Groceries,Super - Indie retail,Tier 1,17.3
ChIJcahrJQ31zDER89dFsagWLw0,99 Speedmart 1388 Kuala Selangor 3,"No: 80 & 82 (GF, Jalan Melati 3/1, Bandar Melati",Kuala Selangor,3.3310606,101.2559461,3.7,106,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.29
ChIJl2-VWauxzTERZZQccyzVVC8,99 Speedmart 2161 Bandar Rimbayu,"No: 37 & 39 (Ground Floor), Jalan Flora 2/2 Bandar Rimbayu (Flora",Telok Panglima Garang,2.9333475,101.5483452,3.6,120,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.26
ChIJKSiMepajzTERQdaCEaIow_I,99 Speedmart 1454 Taman Damai Morib,"No: 22 & 24 (GF, Jalan Damai",Taman Damai,2.7835463,101.4623854,4.0,73,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,17.22
ChIJRSUBozvVzTERs9vv7pLxbwM,99 Speedmart 1509 (NS) Pekan Titi,"No: 282 & 283, Taman Mawar",Titi,2.997352,102.069351,3.8,92,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.22
ChIJd0BzyFFDzDER-grxv61z_U0,TMG Mart Hill Park Puncak Alam,"Tingkat Bawah, 5-15, Jalan Pinang 4/1, Bandar Hill Park",Puncak Alam,3.211996,101.4686598,3.8,91,09-567 9888,Super/Groceries,Super - Tunas Manja,Tier 1,17.18
ChIJw-iMTBLFzTERJnqBusfmBG0,99 Speedmart 1353 (NS) Perdana College Height,"No: 9 & 10 (GF), Jalan PCH 2 Perdana College Height",Mantin,2.847649,101.841179,3.7,103,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.18
ChIJbRNQ5cvJzTERSZTqnJUCdtQ,Fresca Mart BSP,"No 7, 8, 9, Jalan Seri Putra 3/13, Bandar Seri Putra",Kajang,2.8872467,101.779943,4.9,32,03-8920 5755,Super/Groceries,Super - Indie retail,Tier 1,17.13
ChIJo5WZn5_0zDERZ0ACAXfmr0I,Petronas Kuala Selangor,Taman Pahlawan,Kuala Selangor,3.3328888,101.2553728,4.1,64,03-3281 2475,Hyper,Hyper - Other regional chain,Tier 1,17.11
ChIJd_vPs8HPzTERvU4Acu6jrCQ,99 Speedmart 1730 Semenyih Parklands,"No 26&27 (Ground Floor), Jalan Parklands 1, Semenyih Parklands 1 Semenyih Parklands",Beranang,2.8961027,101.8695836,3.7,101,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.11
ChIJnZVs1qPnzTERU4aWNiytdNg,Lian Yik Mini Market,"389-390, Jalan Kenanga 1, Taman Bukit Chedang",Seremban,2.694808,101.9293123,4.2,57,06-763 0252,Super/Groceries,Super - Independent local,Tier 1,17.05
ChIJj_Mxv7HIzTERL0tluemLsJw,99 Speedmart 1395 Bandar Seri Putra,"No: 5 & 6 (GF), Jalan Seri Putra 1/1 Bandar Seri Putra, Bangi",Kajang,2.8866042,101.7905282,4.1,63,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.05
ChIJRYG9gl5hzDERXM_7La-vx1I,99 Speedmart 1083 Batang Berjuntai,"NO: 26 & 28, Jalan Berjuntai 4",Batang Berjuntai,3.3798238,101.4101187,3.4,149,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.04
ChIJDU0pgq5UzDERhjWg0pv7gKg,"Econmart Express Sungai Udang, Klang","27-29, Lorong Selamat /ku3, Kampung Sungai Udang",Klang,3.0417673,101.4256698,3.6,112,012-267 8123,Convenience,Conv - Indie mart,Tier 1,17.02
ChIJmxohTbBVzDERpnOMvVzcmYI,99 Speedmart 1045 Kampung Sungai Udang,"No. 29 & 31 (Ground Floor), Jalan Udan Putih 21 KS 3, Kampung Sungai Udang",Klang,3.0393045,101.4133736,3.8,87,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,17.01
ChIJBVa2D_5GzDER8Xkt0r1nTiQ,AMS MART,"12, Jalan 1/2D, Taman Sri Murni, Kuala Lumpur, 18, Jalan 1/2d, Taman Sri Murni",Batu Caves,3.2352431,101.6613543,4.0,68,03-6138 9786,Super/Groceries,Super - Indie retail,Tier 1,16.94
ChIJNTl0l0dHzDER9hPeAVf93W8,Kedai Runcit Al fatah Amin,"1890, Jalan Kampung Changkat Batu 6, Kampung Changkat",Kuala Lumpur,3.2226817,101.7060051,4.4,46,,Super/Groceries,Super - Sundry/grocer,Tier 1,16.94
ChIJYxlBEaM1zDERDYIqAYik2hE,99 Speedmart 1734 Taman Connaught,"Ground Floor, No: 143 & 145, Jalan Sarjana, Taman Connaught",Cheras,3.0823893,101.7372513,3.8,85,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,16.93
ChIJ6c4b7uDLzTERkuARINPy6GE,99 Speedmart 1150 Taman Impian Ehsan,"No.1, Persiaran Impian, Taman Impian Ehsan",Seri Kembangan,3.0237825,101.7506025,3.9,75,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,16.89
ChIJl1CgOwCxzTERkXSopxY5f8w,99 Speedmart 1642 TMN PUTRA PERDANA 2,"Ground Floor, No: 68, Lingkungan Putra Perdana, Taman Putra Perdana",Puchong,2.9461163,101.6134207,4.1,60,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,16.85
ChIJFXUtTFRDzDERsyrmZvTetc8,KK Super Mart Rawang • Taman Jati • RTJ,"No:17, Jalan 1b, Taman Jati",Rawang,3.3074813,101.5855229,4.1,60,010-230 8529,Convenience,Conv - KK Mart,Tier 1,16.85
ChIJ_UCRtP-7zTERXUIGYW_peqg,99 Speedmart 1314 Banting Sungai Emas,"No: 28 & 30 & 32 (GF), Jalan Emas 7, Bandar Sungai Emas, Sungai Manggis",Banting,2.8240452,101.5346419,3.8,83,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,16.84
ChIJm6oBpuPJzTER1OyQUUIOd-8,Zamrud Grocery,"Kedai Runcit, Residensi Zamrud, Jalan Zamrud 1",Kajang,2.9524341,101.7918467,4.9,30,,Convenience,Conv - Sundry/grocer,Tier 1,16.83
ChIJzcIjzP_CzTERK7sCsGnDCxc,Shell,Plus Highway North Bound,Lebuhraya Utara-Selatan,2.757292,101.845526,4.0,66,06-791 1109,Hyper,Hyper - Other regional chain,Tier 1,16.82
ChIJ_xV1XsWqzTERD3T_YHvPuQ4,99 Speedmart 1139 Sultan Suleiman 2,"No:10, Lingkiran Sultan Abdul Samad 2",Bandar Sultan Suleiman 42200 Pelabuhan Klang Serlangor,3.026805,101.375816,3.8,82,03-3362 6863,Hyper,Hyper - Other regional chain,Tier 1,16.79
ChIJ20SlpJvNzTER0xI-yUrpeao,Mulia Sejahtera Mini Market,"NO11A, JALAN SAGA EMAS 8A, TAMAN SAGA EMAS, Tmn Kajang Mulia",Kajang,2.9977834,101.7984754,4.2,53,03-8733 7051,Super/Groceries,Super - Independent local,Tier 1,16.75
ChIJFRlCiFlRzDERTFx30MQyV5I,Kedai Runcit Zurinah,"Jalan Teratai, Meru",Klang,3.1196984,101.447308,4.1,58,03-3392 8214,Super/Groceries,Super - Sundry/grocer,Tier 1,16.72
ChIJnbMnk1E1zDERtFc4kIguN0c,MidEast Food & Beverage Sdn Bhd سوپرمارکت ایرانی مالزی فودمارکت,"G 32, Jalan SP 5/4, Taman Serdang Perdana",Seri Kembangan,3.0401304,101.7075285,4.7,34,03-8940 9951,Super/Groceries,Super - Indie retail,Tier 1,16.71
ChIJS8bC22tCzDERMNOrGRLrO-c,Lai Jin Mini Market,"No.9, Jalan 2/13, Taman Bukit Rawang Jaya",Rawang,3.3335535,101.5876862,3.8,80,012-556 9928,Super/Groceries,Super - Independent local,Tier 1,16.7
ChIJecNhRK7IzTER5HxNFxKqxjA,Madani Halalmart,"27, Jalan Seri Putra 1/2, Bandar Seri Putra",Kajang,2.883703,101.7903699,4.9,29,,Convenience,Conv - Indie mart,Tier 1,16.67
ChIJUWfMMJ7KzTERmF1xYkAP6FE,Kedai Runcit Syibran,"129, Jalan Raya 6, Taman Serdang Jaya",Seri Kembangan,3.0107152,101.7080255,4.1,57,016-252 2258,Super/Groceries,Super - Sundry/grocer,Tier 1,16.65
ChIJC4kqe0BPzDERgXqhaii0r14,BilaBila Mart - Empire City,"B2-038-1, Basement 2, Empire City, No.8, Jalan Damansara, Jalan PJU 8/3a",Petaling Jaya,3.1660669,101.6153398,3.9,70,,Super/Groceries,Super - Indie retail,Tier 1,16.62
ChIJU-PM_6tFzDERFnVJ4m4IUP8,Kedai Ban Foe Sdn Bhd,"Lot 439, Jalan Desa Bukit Indah Utama, Taman Desa Bukit Indah",Sungai Buloh,3.2269337,101.5755982,3.9,70,,Super/Groceries,Super - Indie retail,Tier 1,16.62
ChIJw_gaA0G2zTERhX1o-uXQsp0,99 Speedmart 1888 Putrajaya Precint 8,"Ground Floor, No: A-06 & A-07, Jalan Seluang P8/7, Presint 8",Putrajaya,2.932583,101.6810203,4.0,62,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,16.57
ChIJqTmWxIXgzTERFtAg9Du81sc,99 Speedmart 1736 (NS) Taman Nusa Intan,"No: 1 (Single Storey, Jalan Nusa Intan 2/1, Taman Nusa Intan",Seremban,2.7084722,102.0200556,3.8,77,03-3362 6863,Super/Groceries,Super - 99 Speedmart,Tier 1,16.56
ChIJA0EI6cXdzTERbLFLnHwadGU,99 Speedmart 1341 NS Tan Sri Manickavasagam,"No: 389, Jalan Tan Sri Manickavasagam",Seremban,2.73034,101.930702,3.8,77,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,16.56
ChIJyYEuOTUFzDERrB3yWNgIHvE,Shell,"KT 26, Jalan Kuala Lumpur, Jalan Ketari",Bentong,3.505262,101.91348,3.6,98,09-222 5055,Hyper,Hyper - Other regional chain,Tier 1,16.54
