store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,CHECK,CHECK.1,CHECK.2,Reckitt Tier,Reckitt Tier.1,nname,already_being_covered,match_confidence,match_reason,distance_m,matched_portfolio_id,matched_portfolio_name
ChIJD5YQeXbdzTERkY-rkBSMD9w,ChIJD5YQeXbdzTERkY-rkBSMD9w,Pasar Mini King Seng,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara","Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7325094,101.9325329,0.0,0,0,Active,grocery_or_supermarket,0,0,False,scraped,,,,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",Malaysia,ChIJD5YQeXbdzTERkY-rkBSMD9w,Super/Groceries,,Super - Independent local,Tier 1,pasar mini king seng,NO,n/a,"nearest portfolio 932m, name sim 0.40 — different store",,,
ChIJl5LWS4vnzTER5RCJeS5Pf64,ChIJl5LWS4vnzTER5RCJeS5Pf64,99 Speedmart 1514 (NS) Medan Kepayang,"No.16 & 17(G), Jalan MPK 1, Medan Perdagangan Kepayang, Taman Bukit Kepayang",Seremban,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7144152,101.9122783,3.8,30,0,Active,grocery_or_supermarket,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","No.16 & 17(G), Jalan MPK 1, Medan Perdagangan Kepayang, Taman Bukit Kepayang, Seremban",ChIJl5LWS4vnzTER5RCJeS5Pf64,Super/Groceries,,Super - 99 Speedmart,Tier 1,99 speedmart 1514 ns medan kepayang,NO,n/a,"nearest portfolio 1237m, name sim 0.00 — different store",,,
ChIJAcCGRbHdzTER83BsDy7fNFg,ChIJAcCGRbHdzTER83BsDy7fNFg,99 Speedmart 1513 (NS) Temiang,"No. 430 & 431, Ground Floor, Jalan Temiang",Seremban,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7351761,101.9382791,3.6,56,0,Active,grocery_or_supermarket,0,0,False,scraped,03-3362 6863,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","No. 430 & 431, Ground Floor, Jalan Temiang, Seremban",ChIJAcCGRbHdzTER83BsDy7fNFg,Super/Groceries,,Super - 99 Speedmart,Tier 1,99 speedmart 1513 ns temiang,NO,n/a,"nearest portfolio 1543m, name sim 0.12 — different store",,,
ChIJ8T4SQ3qjzTERN_tOZafrbHY,ChIJ8T4SQ3qjzTERN_tOZafrbHY,Jazco Supermarket Kanchong Darat,Kanchong Darat,Banting,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7921647,101.48713,4.0,223,0,Active,grocery_or_supermarket,0,0,False,scraped,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,https://m.facebook.com/Jazcojazco99/,0,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","Kanchong Darat, Banting",ChIJ8T4SQ3qjzTERN_tOZafrbHY,Super/Groceries,,Super - Independent local,Tier 1,jazco supermarket kanchong darat,NO,n/a,no portfolio within 2km,,,
ChIJKSiMepajzTERQdaCEaIow_I,ChIJKSiMepajzTERQdaCEaIow_I,99 Speedmart 1454 Taman Damai Morib,"No: 22 & 24 (GF, Jalan Damai",Taman Damai,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7835463,101.4623854,4.0,73,0,Active,grocery_or_supermarket,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","No: 22 & 24 (GF, Jalan Damai, Taman Damai",ChIJKSiMepajzTERQdaCEaIow_I,Super/Groceries,,Super - 99 Speedmart,Tier 1,99 speedmart 1454 taman damai morib,NO,n/a,no portfolio within 2km,,,
ChIJD4ypcCu5zTERnUEBCIs5QPE,ChIJD4ypcCu5zTERnUEBCIs5QPE,Langat Utama Enterprise,"No. 129 & 131 (Ground Floor), Jalan LU 2/2, Taman Langat Utama, Kampong Bukit Changgang",Banting,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8008491,101.6560851,4.0,59,0,Active,grocery_or_supermarket,0,0,False,scraped,03-8878 7878,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","No. 129 & 131 (Ground Floor), Jalan LU 2/2, Taman Langat Utama, Kampong Bukit Changgang, Banting",ChIJD4ypcCu5zTERnUEBCIs5QPE,Super/Groceries,,Super - Indie retail,Tier 1,langat utama,NO,n/a,no portfolio within 2km,,,
ChIJP4_ezWu5zTERFYLwu2ODsI8,ChIJP4_ezWu5zTERFYLwu2ODsI8,WBC Frozen Food,Taman Langat Utama,Banting,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8008406,101.6560459,5.0,1,0,Active,grocery_or_supermarket,0,0,False,scraped,,,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","Taman Langat Utama, Banting",ChIJP4_ezWu5zTERFYLwu2ODsI8,Super/Groceries,,Super - Frozen specialist,Tier 2,wbc frozen food,NO,n/a,no portfolio within 2km,,,
ChIJN0ayGE65zTER0LJXTDZNFes,ChIJN0ayGE65zTER0LJXTDZNFes,Kedai runcit simpang 4,"NO 1669, LOT 1, JALAN SEMPADAN",Banting,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8103604,101.6554573,0.0,0,0,Active,grocery_or_supermarket,0,0,False,scraped,013-600 4557,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","NO 1669, LOT 1, JALAN SEMPADAN, Banting",ChIJN0ayGE65zTER0LJXTDZNFes,Super/Groceries,,Super - Sundry/grocer,Tier 1,kedai runcit simpang 4,NO,n/a,no portfolio within 2km,,,
ChIJ9zM6evXBzTERNWQElwx6OEU,ChIJ9zM6evXBzTERNWQElwx6OEU,Supermarket 24 Jam by Aceh,Kampung Baharu Labu Lanjut,Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.790558,101.7090083,4.2,32,0,Active,grocery_or_supermarket,0,0,False,scraped,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","Kampung Baharu Labu Lanjut, Sepang",ChIJ9zM6evXBzTERNWQElwx6OEU,Super/Groceries,,Super - Independent local,Tier 1,supermarket 24 jam by aceh,NO,n/a,no portfolio within 2km,,,
ChIJa_jqwzjBzTERZIJWYsERcFg,ChIJa_jqwzjBzTERZIJWYsERcFg,Kedai Runcit Sudirman,"53, Jalan Utama, Kampung Baru Lanjut",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7940459,101.7195791,3.0,1,0,Active,grocery_or_supermarket,0,0,False,scraped,,Monday: 8:30 AM – 8:00 PM | Tuesday: 8:30 AM – 8:00 PM | Wednesday: 8:30 AM – 8:00 PM | Thursday: 8:30 AM – 8:00 PM | Friday: 8:30 AM – 8:00 PM | Saturday: 8:30 AM – 8:00 PM | Sunday: 8:30 AM – 8:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","53, Jalan Utama, Kampung Baru Lanjut, Sepang",ChIJa_jqwzjBzTERZIJWYsERcFg,Super/Groceries,,Super - Sundry/grocer,Tier 1,kedai runcit sudirman,NO,n/a,no portfolio within 2km,,,
ChIJtfT9fRrBzTERxR5P003IIKQ,ChIJtfT9fRrBzTERxR5P003IIKQ,Pasaraya CS Grocer Nilai,Taman Memancing Istana Bunian,Nilai,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7710488,101.7634952,3.7,749,0,Active,grocery_or_supermarket,0,0,False,scraped,06-791 2328,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Taman Memancing Istana Bunian, Nilai",ChIJtfT9fRrBzTERxR5P003IIKQ,Super/Groceries,,Super - Sundry/grocer,Tier 1,pasaraya cs grocer nilai,NO,n/a,"nearest portfolio 1829m, name sim 0.00 — different store",,,
ChIJk_7rzszAzTERpxnLXX62LqE,ChIJk_7rzszAzTERpxnLXX62LqE,AQHIY FRESH MART CORNER,"58, Jalan Haji Kaspan, Kampung Giching",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7976547,101.7371894,0.0,0,0,Active,grocery_or_supermarket,0,0,False,scraped,013-692 5050,Monday: 6:30 AM – 10:00 PM | Tuesday: 6:30 AM – 10:00 PM | Wednesday: 6:30 AM – 10:00 PM | Thursday: 6:30 AM – 10:00 PM | Friday: 6:30 AM – 10:00 PM | Saturday: 6:30 AM – 10:00 PM | Sunday: 6:30 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","58, Jalan Haji Kaspan, Kampung Giching, Sepang",ChIJk_7rzszAzTERpxnLXX62LqE,Super/Groceries,,Super - Indie retail,Tier 1,aqhiy fresh mart corner,NO,n/a,"nearest portfolio 1324m, name sim 0.14 — different store",,,
ChIJj-58ByLBzTERTU4KOXkcEbg,ChIJj-58ByLBzTERTU4KOXkcEbg,KEDAI BUAH MISHA,Kota Seriemas,Labu,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.7783222,101.7585783,4.4,5,0,Active,grocery_or_supermarket,0,0,False,scraped,013-694 2657,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Kota Seriemas, Labu",ChIJj-58ByLBzTERTU4KOXkcEbg,Super/Groceries,,Super - Generic kedai,Tier 1,kedai buah misha,NO,n/a,"nearest portfolio 989m, name sim 0.00 — different store",,,
ChIJkxc6n1nFzTER_DWRp6Hiy-c,ChIJkxc6n1nFzTER_DWRp6Hiy-c,Econsave Nilai,"12-18, 1, Jalan Terminal, Nilai Sentral",Nilai,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8019075,101.7982149,2.9,46,0,Active,grocery_or_supermarket,0,0,False,scraped,06-797 1822,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://econsave.com.my/,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","12-18, 1, Jalan Terminal, Nilai Sentral, Nilai",ChIJkxc6n1nFzTER_DWRp6Hiy-c,Super/Groceries,,Super - Econsave,Tier 2,econsave nilai,NO,n/a,"nearest portfolio 354m, name sim 0.20 — different store",,,
ChIJ8yG_-AXEzTERhOnW37oLxYA,ChIJ8yG_-AXEzTERhOnW37oLxYA,kedai kolam apartment,Taman Nilai Perdana,Nilai,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8025776,101.8092721,4.0,10,0,Active,grocery_or_supermarket,0,0,False,scraped,,"Monday: 6:00 AM – 11:00 PM | Tuesday: 6:00 AM – 11:00 PM | Wednesday: 6:00 AM – 11:00 PM | Thursday: 6:00 AM – 11:00 PM | Friday: 6:00 AM – 12:00 PM, 3:00 – 11:00 PM | Saturday: 6:00 AM – 11:00 PM | Sunday: 6:00 AM – 11:00 PM",,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Taman Nilai Perdana, Nilai",ChIJ8yG_-AXEzTERhOnW37oLxYA,Super/Groceries,,Super - Generic kedai,Tier 1,kedai kolam apartment,NO,n/a,"nearest portfolio 175m, name sim 0.00 — different store",,,
ChIJU-5pZ367zTERgIn7jjod4_M,ChIJU-5pZ367zTERgIn7jjod4_M,TULIP BRIGHT SDN BHD,"Jalan Permata Kiri, Kampung Bukit Changgang",Banting,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8372926,101.6099383,0.0,0,0,Active,grocery_or_supermarket,0,0,False,scraped,014-947 1682,,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","Jalan Permata Kiri, Kampung Bukit Changgang, Banting",ChIJU-5pZ367zTERgIn7jjod4_M,Super/Groceries,,Super - Indie retail,Tier 1,tulip bright,NO,n/a,no portfolio within 2km,,,
ChIJZRZvCXC5zTERmz-RZ49R1aI,ChIJZRZvCXC5zTERmz-RZ49R1aI,Pasaraya Warisan B.C. Enterprise,"Lot 7114, Kampung Bukit Changgang, Banting, 42700, Selangor",Banting,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8248159,101.6336866,4.1,91,0,Active,grocery_or_supermarket,0,0,False,scraped,019-653 5396,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Lot 7114, Kampung Bukit Changgang, Banting, 42700, Selangor, Banting",ChIJZRZvCXC5zTERmz-RZ49R1aI,Super/Groceries,,Super - Indie retail,Tier 1,pasaraya warisan b c,NO,n/a,no portfolio within 2km,,,
ChIJGW8Ka8q5zTERaJJ8aLWLS18,ChIJGW8Ka8q5zTERaJJ8aLWLS18,B&M ENTERPRISE MINI MART (CAWANGAN KE -4),"Jasper Square, SUNSURIA CITY, 37-G, Jalan Sunsuria 1b/2",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8400737,101.7001648,3.0,2,0,Active,grocery_or_supermarket,0,0,False,scraped,013-300 4578,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Jasper Square, SUNSURIA CITY, 37-G, Jalan Sunsuria 1b/2, Sepang",ChIJGW8Ka8q5zTERaJJ8aLWLS18,Super/Groceries,,Super - Indie retail,Tier 1,b m mini mart cawangan ke 4,NO,n/a,no portfolio within 2km,,,
ChIJY3jenOe5zTER8q3v9IeBdQs,ChIJY3jenOe5zTER8q3v9IeBdQs,99 Speedmart 2150 Taman Seri Delima,"ground floor, No: 14, Jalan Seri Delima 1, Taman Seri Delima",Dengkil,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8556111,101.6845278,4.2,49,0,Active,grocery_or_supermarket,0,0,False,scraped,03-3362 6863,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,http://www.99speedmart.com.my/,0,"['convenience_store', 'supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","ground floor, No: 14, Jalan Seri Delima 1, Taman Seri Delima, Dengkil",ChIJY3jenOe5zTER8q3v9IeBdQs,Super/Groceries,,Super - 99 Speedmart,Tier 1,99 speedmart 2150 taman seri delima,NO,n/a,no portfolio within 2km,,,
ChIJ3fYAIADHzTERRLhSCs2lM_E,ChIJ3fYAIADHzTERRLhSCs2lM_E,XMUM East Gate Supermarket,Xiamen University Malaysia,Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.83239,101.7073944,0.0,0,0,Active,grocery_or_supermarket,0,0,False,scraped,,Monday: 8:30 AM – 9:30 PM | Tuesday: 8:30 AM – 9:30 PM | Wednesday: 8:30 AM – 9:30 PM | Thursday: 8:30 AM – 9:30 PM | Friday: 8:30 AM – 9:30 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 9:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","Xiamen University Malaysia, Sepang",ChIJ3fYAIADHzTERRLhSCs2lM_E,Super/Groceries,,Super - Independent local,Tier 1,xmum east gate supermarket,NO,n/a,no portfolio within 2km,,,
ChIJ931MUdO5zTERB4rb1ZqumLg,ChIJ931MUdO5zTERB4rb1ZqumLg,Ming Gui Mini Market 闽桂中国超市,"R-G-07-08, Ming Gui Mini Market, Bell Avenue, Jalan Sunsuria, Sunsuria City",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8288578,101.7044909,3.9,8,0,Active,grocery_or_supermarket,0,0,False,scraped,012-516 8100,Monday: 11:00 AM – 2:00 AM | Tuesday: 11:00 AM – 2:00 AM | Wednesday: 11:00 AM – 2:00 AM | Thursday: 11:00 AM – 2:00 AM | Friday: 11:00 AM – 2:00 AM | Saturday: 11:00 AM – 2:00 AM | Sunday: 11:00 AM – 2:00 AM,https://yysupermarket.storehub.me/,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","R-G-07-08, Ming Gui Mini Market, Bell Avenue, Jalan Sunsuria, Sunsuria City, Sepang",ChIJ931MUdO5zTERB4rb1ZqumLg,Super/Groceries,,Super - Independent local,Tier 1,ming gui mini market,NO,n/a,no portfolio within 2km,,,
ChIJrR9R7kC4zTERzhWjw15Yuaw,ChIJrR9R7kC4zTERzhWjw15Yuaw,Kelang Supermarket Sdn. Bhd.,"No. 245, Jalan Besar, Pekan Dengkil",Banting,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.856176,101.6800435,4.0,2,0,Active,grocery_or_supermarket,0,0,False,scraped,03-3187 2232,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","No. 245, Jalan Besar, Pekan Dengkil, Banting",ChIJrR9R7kC4zTERzhWjw15Yuaw,Super/Groceries,,Super - Independent local,Tier 1,kelang supermarket,NO,n/a,no portfolio within 2km,,,
ChIJt949Eo-5zTERBVshBILaITU,ChIJt949Eo-5zTERBVshBILaITU,Fresca Mart Kota Warisan,"33A-G, Jalan Warisan Sentral 2, Kota Warisan",Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8192938,101.6945841,4.9,37,0,Active,grocery_or_supermarket,0,0,False,scraped,018-905 3585,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,http://www.frescamart.com/,0,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']","33A-G, Jalan Warisan Sentral 2, Kota Warisan, Sepang",ChIJt949Eo-5zTERBVshBILaITU,Super/Groceries,,Super - Indie retail,Tier 1,fresca mart kota warisan,NO,n/a,no portfolio within 2km,,,
ChIJGTnUCLXHzTERY_jzpp0eb1c,ChIJGTnUCLXHzTERY_jzpp0eb1c,Cik2 Group Sdn bhd,9 Jalan Seroja 6 Taman Seroja Bandar Baru Salak Tinggi BBST,Sepang,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",2.8281499,101.7304759,5.0,1,0,Active,grocery_or_supermarket,0,0,False,scraped,019-772 3261,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:30 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","9 Jalan Seroja 6 Taman Seroja Bandar Baru Salak Tinggi BBST, Sepang",ChIJGTnUCLXHzTERY_jzpp0eb1c,Super/Groceries,,Super - Indie retail,Tier 1,cik2 group,NO,n/a,"nearest portfolio 101m, name sim 0.00 — different store",,,
