store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types,vicinity,
ChIJTd6rLj5tAzERkpWcIE197nY,ChIJTd6rLj5tAzERkpWcIE197nY,WATSONS BIG C SATTAHIP : Click & Collect Thai,"บิ๊กซี, 88/18 หมู่ที่ 13, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.700427,100.888613,3.7,10,0,Active,pharmacy,0,0,FALSE,scraped,062 592 5790,Monday: 9:30 AM – 8:30 PM | Tuesday: 9:30 AM – 8:30 PM | Wednesday: 9:30 AM – 8:30 PM | Thursday: 9:30 AM – 8:30 PM | Friday: 9:30 AM – 8:30 PM | Saturday: 9:30 AM – 8:30 PM | Sunday: 9:30 AM – 8:30 PM,http://www.watsons.co.th/,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","บิ๊กซี, 88/18 หมู่ที่ 13, Tambon Sattahip, Amphoe Sattahip",
ChIJrf0-QoKOAjERCtc2tJYUUjY,ChIJrf0-QoKOAjERCtc2tJYUUjY,Pharmacy Manas,Sukhumvit Road,Amphoe Sattahip,Chon Buri,12.6872566,100.8929454,4.7,6,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,https://business.google.com/b/105939264936646805801/dashboard/l/00550877820614530393?hl=en,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","Sukhumvit Road, Amphoe Sattahip",
ChIJvZ56Y52OAjERHfk1EA-IQWg,ChIJvZ56Y52OAjERHfk1EA-IQWg,Montri Pharmacy,"12, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.7049866,100.8899361,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","12, Tambon Sattahip, Amphoe Sattahip",
ChIJpUIZq86NAjERtEQPj4haPZM,ChIJpUIZq86NAjERtEQPj4haPZM,ศิริเภสัช (Pharmacy store ),"สัตหีบ, 20/19",Amphoe Sattahip,Chon Buri,12.6836977,100.904567,5,1,0,Active,pharmacy,0,0,FALSE,scraped,092 057 0323,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","สัตหีบ, 20/19, Amphoe Sattahip",
ChIJ3SKPlB-MAjER8bY650mrkJ0,ChIJ3SKPlB-MAjER8bY650mrkJ0,Kor Mor. 1 Khai Ya,"171, 87 Sukhumvit Road, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.6734325,100.8978446,5,1,0,Active,pharmacy,0,0,FALSE,scraped,038 438 322,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","171, 87 Sukhumvit Road, Tambon Sattahip, Amphoe Sattahip",
ChIJvU8qK36OAjERbVgxnty8-8c,ChIJvU8qK36OAjERbVgxnty8-8c,Pharmacy,"PV9Q+92G, Sattahip",Sattahip District,Chon Buri,12.71843,100.8875724,5,1,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","PV9Q+92G, Sattahip, Sattahip District",
ChIJT4jlf_iLAjER9r3sTJo9zLc,ChIJT4jlf_iLAjER9r3sTJo9zLc,Suphap Pharmacy,"33/1, Moo 8, Sukhumvit Road, Tambon Sattahip, Amphoe Sattahip, Chon Buri",20180,Chon Buri,12.6723707,100.8987966,0,0,0,Active,pharmacy,0,0,FALSE,scraped,038 437 236,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","33/1, Moo 8, Sukhumvit Road, Tambon Sattahip, Amphoe Sattahip, Chon Buri, 20180",
ChIJbW6Si-39AjERoUMt_rdJRng,ChIJbW6Si-39AjERoUMt_rdJRng,"ร้านขายยา Pharmily & ส่งพัสดุ Flash HOME (药店, 약국, 薬局, pharmacy) เข้าร่วมโครงการไทยช่วยไทยพลัส 60/40",ล็อค A-007 89/8 หมู่1,Amphoe Ban Khai,Chon Buri,12.734506,101.280441,5,8,0,Active,pharmacy,0,0,FALSE,scraped,064 119 3958,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: Closed,https://line.me/ti/p/LBdH9kNaB7,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ล็อค A-007 89/8 หมู่1, Amphoe Ban Khai",
ChIJMTa1SQD7AjERY7f7e9gK4E0,ChIJMTa1SQD7AjERY7f7e9gK4E0,ร้านยากู๊ดเดย์ ฟาร์มาซี Good Day Pharmacy,"168, 87 ถนน ตากวน",Amphoe Mueang Rayong,Chon Buri,12.7056533,101.163831,5,4,0,Temporarily Closed,pharmacy,0,0,FALSE,scraped,092 636 8665,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","168, 87 ถนน ตากวน, Amphoe Mueang Rayong",
ChIJsdHXHIT6AjERNergG931qQk,ChIJsdHXHIT6AjERNergG931qQk,Ban Mor Ya,Mueang Rayong District,Chon Buri,Chon Buri,12.7123006,101.1681613,5,1,0,Active,pharmacy,0,0,FALSE,scraped,081 816 5459,Monday: 6:30 AM – 8:30 PM | Tuesday: 6:30 AM – 8:30 PM | Wednesday: 6:30 AM – 8:30 PM | Thursday: 6:30 AM – 8:30 PM | Friday: 6:30 AM – 8:30 PM | Saturday: 6:30 AM – 8:30 PM | Sunday: 6:30 AM – 8:30 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",Mueang Rayong District,
ChIJv027EYT6AjERgn_eQyvGa2I,ChIJv027EYT6AjERgn_eQyvGa2I,MITI Mai Pharmacy,"P579+674, Map Ta Phut",Mueang Rayong District,Chon Buri,12.7130012,101.1681884,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","P579+674, Map Ta Phut, Mueang Rayong District",
ChIJuz_2ioP6AjERkym-cVtro-E,ChIJuz_2ioP6AjERkym-cVtro-E,Chai Eua Dispensary,Mueang Rayong District,Chon Buri,Chon Buri,12.7136296,101.1672758,5,2,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",Mueang Rayong District,
ChIJ_____z8CAzERgC52de1r8FE,ChIJ_____z8CAzERgC52de1r8FE,Boots Rayong,"ยูนิต1, เอส, 554 แพชชั่น ช้อปปิ้ง เดสติเนชั่น, 26 ชั้น1 Sukhumvit Road",Amphoe Mueang Rayong,Chon Buri,12.6836622,101.2489555,4.4,7,0,Active,pharmacy,0,0,FALSE,scraped,038 619 439,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,http://www.th.boots.com/,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ยูนิต1, เอส, 554 แพชชั่น ช้อปปิ้ง เดสติเนชั่น, 26 ชั้น1 Sukhumvit Road, Amphoe Mueang Rayong",
ChIJ3e1NV0_7AjER9tocSZSYBaw,ChIJ3e1NV0_7AjER9tocSZSYBaw,ร้านยาวีเฟิร์สฟาร์มาซี ( Pharmacy ),"131/40 Soi Mu Ban Phloen Chai 4, Tambon Thapma",Amphoe Mueang Rayong,Chon Buri,12.6976761,101.2175551,5,1,0,Temporarily Closed,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","131/40 Soi Mu Ban Phloen Chai 4, Tambon Thapma, Amphoe Mueang Rayong",
ChIJB7rS9S_7AjER4QwZYliuABw,ChIJB7rS9S_7AjER4QwZYliuABw,ร้านยา108ฟาร์มาซี (108 Pharmacy),"เลขที่ 1 ถนน, Tambon Noen Phra",เมือง,Chon Buri,12.6838291,101.2385321,5,2,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 9:00 AM – 8:45 PM | Tuesday: 9:00 AM – 8:45 PM | Wednesday: 9:00 AM – 8:45 PM | Thursday: 9:00 AM – 8:45 PM | Friday: 9:00 AM – 8:45 PM | Saturday: 9:00 AM – 8:45 PM | Sunday: 9:00 AM – 8:45 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 1 ถนน, Tambon Noen Phra, เมือง",
ChIJCbwE1sX7AjERlI4U8BQqZCw,ChIJCbwE1sX7AjERlI4U8BQqZCw,T แว่นท็อประยอง รพ กรุงเทพ,"M6GC+97H, Saengchanneramit Road",Amphoe Mueang Rayong,Chon Buri,12.6759491,101.2207322,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","M6GC+97H, Saengchanneramit Road, Amphoe Mueang Rayong",
ChIJPXWu9Db7AjERV0N5gojLz50,ChIJPXWu9Db7AjERV0N5gojLz50,ร้านขายยาเซฟดรัก เซ็นเตอร์ สาขา โรงพยาบาลกรุงเทพระยอง SAVE DRUG Center Bangkok Hospital Rayong (BRH),"เลขที่ 8 หมู่ที่ 2 Saengchanneramit Road, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.674888,101.2210595,0,0,0,Active,pharmacy,0,0,FALSE,scraped,095 204 9987,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,http://www.savedrug.co.th/,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 8 หมู่ที่ 2 Saengchanneramit Road, Tambon Noen Phra, Amphoe Mueang Rayong",
ChIJXZUC-jL7AjER57M5w89OGG4,ChIJXZUC-jL7AjER57M5w89OGG4,ร้านยา บ้านคุณเภสัช สาขาระยอง ( Pharmacy ) + จุดรับส่งพัสดุ และไปรษณีย์,"12, 37 Thanon Thabantook",Amphoe Mueang Rayong,Chon Buri,12.6757837,101.2376408,5,4,0,Active,pharmacy,0,0,FALSE,scraped,098 997 4081,Monday: Closed | Tuesday: 6:00 – 11:00 PM | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: Closed | Sunday: Closed,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","12, 37 Thanon Thabantook, Amphoe Mueang Rayong",
ChIJPQU9E437AjERvC9XAV2HRtE,ChIJPQU9E437AjERvC9XAV2HRtE,Pure Drug Store,554 ถนนสุขุมวิท ตำบลเนินพระ อำเภอเมืองระยอง,เมือง,Chon Buri,12.6847908,101.2487233,4,1,0,Active,pharmacy,0,0,FALSE,scraped,038 807 445,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://www.bigc.co.th/,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","554 ถนนสุขุมวิท ตำบลเนินพระ อำเภอเมืองระยอง, เมือง",
ChIJq6qqqk76AjERcnMXrau12fI,ChIJq6qqqk76AjERcnMXrau12fI,วัตสัน แพชชั่น ช้อปปิ้ง เดสติเนชั่น : WATSONS PASSIONE SHOPPING DESTINATION : Click & Collect,"028- A 029, Unit No. A, 554 Sukhumvit Road, Nuenpra",Amphoe Mueang Rayong,Chon Buri,12.6841131,101.2486264,4.5,11,0,Active,pharmacy,0,0,FALSE,scraped,092 246 3268,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM,http://www.watsons.co.th/,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","028- A 029, Unit No. A, 554 Sukhumvit Road, Nuenpra, Amphoe Mueang Rayong",
ChIJqWRspIv7AjER3HnPCvKiZqA,ChIJqWRspIv7AjER3HnPCvKiZqA,4120 Rayong 2,"เลขที่ 554 ยูนิต PZ2-002 แหลมทองช้อปปิ้งพล่ซ่าระยอง ชั้น 2 ถนนสุขุทวิท, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.6837114,101.2485462,5,1,0,Active,pharmacy,0,0,FALSE,scraped,038 610 127,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,http://www.th.boots.com/,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 554 ยูนิต PZ2-002 แหลมทองช้อปปิ้งพล่ซ่าระยอง ชั้น 2 ถนนสุขุทวิท, Tambon Noen Phra, Amphoe Mueang Rayong",
ChIJ62nyG-n7AjERpyC0pqggo5g,ChIJ62nyG-n7AjERpyC0pqggo5g,ร้านขายยาดับบลิว ฟาร์มาซี (W Pharmacy),"333, 42 ถนน ราษฎร์บำรุง",เมือง,Chon Buri,12.6764251,101.2412583,5,2,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","333, 42 ถนน ราษฎร์บำรุง, เมือง",
ChIJyzTIst77AjERS-_DF0FHNqs,ChIJyzTIst77AjERS-_DF0FHNqs,Health Up ร้านยา เฮลท์อัพ สาขาแพชชั่นระยอง,"สาขาแพชชั่น ระยอง เลขที่ 554, Sukhumvit Road, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.6834961,101.2489864,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","สาขาแพชชั่น ระยอง เลขที่ 554, Sukhumvit Road, Tambon Noen Phra, Amphoe Mueang Rayong",
ChIJbeQJTHL7AjERvhWxsoBljO0,ChIJbeQJTHL7AjERvhWxsoBljO0,Fascino Pharmacy ร้านขายยา ฟาสซิโน สาขา แพชชั่น ระยอง,"554, ชั้น 1 โซนพลาซ่า, Sukhumvit Road, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.6834953,101.2490991,5,135,0,Active,pharmacy,0,0,FALSE,scraped,088 262 4188,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM,https://www.openlink.co/fascinothailand,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","554, ชั้น 1 โซนพลาซ่า, Sukhumvit Road, Tambon Noen Phra, Amphoe Mueang Rayong",
ChIJf7Y-IB0bAzERGazwc3Zu9BU,ChIJf7Y-IB0bAzERGazwc3Zu9BU,Kaset Anakot 2,38 ม.10,Amphoe Mueang Rayong,Chon Buri,12.7381751,101.5191491,0,0,0,Active,pharmacy,0,0,FALSE,scraped,,Monday: 8:30 AM – 5:00 PM | Tuesday: Closed | Wednesday: 8:30 AM – 5:00 PM | Thursday: 8:30 AM – 5:00 PM | Friday: 8:30 AM – 5:00 PM | Saturday: 8:30 AM – 5:00 PM | Sunday: 8:30 AM – 5:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","38 ม.10, Amphoe Mueang Rayong",
ChIJU6L4ibaTAjERoXseujmLwRU,ChIJU6L4ibaTAjERoXseujmLwRU,Niwat Pharmacy,"109, 9",Amphoe Sattahip,Chon Buri,12.8143956,100.9156868,4.6,10,0,Active,pharmacy,0,0,FALSE,scraped,080 293 6653,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 7:00 AM – 8:00 PM | Sunday: 7:00 AM – 8:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","109, 9, Amphoe Sattahip",
ChIJcevD1rmTAjEReUM5PUCh5EM,ChIJcevD1rmTAjEReUM5PUCh5EM,Dpharmacy Ban Amphoe,Thailand,Chon Buri,Chon Buri,12.8192815,100.9161918,4.8,6,0,Active,pharmacy,0,0,FALSE,scraped,095 167 1812,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",Thailand,
ChIJifi3_v3iAjER2Md-xhA51-o,ChIJifi3_v3iAjER2Md-xhA51-o,Charoen Phesat,"304 Prachanimitsuk Road, Tambon Ban Khai",Amphoe Ban Khai,Chon Buri,12.7854331,101.2979012,0,0,0,Active,pharmacy,0,0,FALSE,scraped,038 641 038,Monday: 7:30 AM – 8:00 PM | Tuesday: 7:30 AM – 8:00 PM | Wednesday: 7:30 AM – 8:00 PM | Thursday: 7:30 AM – 8:00 PM | Friday: 7:30 AM – 8:00 PM | Saturday: 7:30 AM – 8:00 PM | Sunday: 7:30 AM – 8:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","304 Prachanimitsuk Road, Tambon Ban Khai, Amphoe Ban Khai",
ChIJVcoMNPziAjERAewK55Hm0mw,ChIJVcoMNPziAjERAewK55Hm0mw,Rungrueng Osot,"Q8P2+38C, Ban Khai",Ban Khai District,Chon Buri,12.7851781,101.3007507,4,2,0,Active,pharmacy,0,0,FALSE,scraped,095 249 7649,Monday: 7:30 AM – 5:00 PM | Tuesday: 7:30 AM – 5:00 PM | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: 7:30 AM – 5:00 PM | Sunday: Closed,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Q8P2+38C, Ban Khai, Ban Khai District",
ChIJr5cOmzvlAjERpdJWXXcAPpE,ChIJr5cOmzvlAjERpdJWXXcAPpE,ร้านยาเก้าโอสถ Kao Pharmacy,"Q5MG+GWX, Map Kha",Nikhom Phatthana District,Chon Buri,12.783868,101.1773549,5,2,0,Active,pharmacy,0,0,FALSE,scraped,081 646 4714,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,https://www.facebook.com/profile.php?id=61551427825754,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Q5MG+GWX, Map Kha, Nikhom Phatthana District",
ChIJvy0jRpyVAjER5_M8DcXvzlo,ChIJvy0jRpyVAjER5_M8DcXvzlo,ร้านขายยา ห้วยใหญ่ฟาร์มาซี PHARMACY,Bang Lamung District,Chon Buri,Chon Buri,12.8617316,100.9494892,3,2,0,Active,pharmacy,0,0,FALSE,scraped,083 077 4124,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",Bang Lamung District,
ChIJf6RX_JuVAjERD0qMlACjl70,ChIJf6RX_JuVAjERD0qMlACjl70,Mafia House Pet Shop & Pet Clinic,"1, 9 หน้าวัดทุ่งคา",Amphoe Bang Lamung,Chon Buri,12.861179,100.9310589,4.8,95,0,Active,pharmacy,0,0,FALSE,scraped,062 409 5465,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,https://www.facebook.com/mafiahouse.pattaya,0,"['pharmacy', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']","1, 9 หน้าวัดทุ่งคา, Amphoe Bang Lamung",
ChIJZ0nvv7CUAjERxCvytx6JDBE,ChIJZ0nvv7CUAjERxCvytx6JDBE,Oranoot Pharmacy,"61 Moo 6, Huayyai",Bang Lamung,Chon Buri,12.8663431,100.9707499,4.3,6,0,Active,pharmacy,0,0,FALSE,scraped,082 469 4500,Monday: 6:30 AM – 8:00 PM | Tuesday: 6:30 AM – 8:00 PM | Wednesday: 6:30 AM – 8:00 PM | Thursday: 6:30 AM – 8:00 PM | Friday: 6:30 AM – 8:00 PM | Saturday: 6:30 AM – 8:00 PM | Sunday: 6:30 AM – 8:00 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","61 Moo 6, Huayyai, Bang Lamung",
ChIJ9Ty9hNOZAjERrNPRyhDOJR0,ChIJ9Ty9hNOZAjERrNPRyhDOJR0,Pharmacy Instagram: Vall.pro,Pier,Amphoe Bang Lamung,Chon Buri,12.9226548,100.7883492,5,7,0,Active,pharmacy,0,0,FALSE,scraped,,,,0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","Pier, Amphoe Bang Lamung",
ChIJB-GtSZKXAjERjhi32knxWjI,ChIJB-GtSZKXAjERjhi32knxWjI,ร้านขายยา อลิซ ฟาร์มาซี Alyzpharmacy,"352/754 พระตำหนักซอย 4 ตำบลหนองปรือ อำเภอบางละมุง จังหวัดชลบุรี 20150 หนองปรือ, Muang Pattaya",Amphoe Bang Lamung,Chon Buri,12.9150997,100.862008,5,3,0,Active,pharmacy,0,0,FALSE,scraped,091 870 5165,Monday: 8:00 AM – 11:55 PM | Tuesday: 8:00 AM – 11:55 PM | Wednesday: 8:00 AM – 11:55 PM | Thursday: 8:00 AM – 11:55 PM | Friday: 8:00 AM – 11:55 PM | Saturday: 8:00 AM – 11:55 PM | Sunday: 8:00 AM – 11:55 PM,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","352/754 พระตำหนักซอย 4 ตำบลหนองปรือ อำเภอบางละมุง จังหวัดชลบุรี 20150 หนองปรือ, Muang Pattaya, Amphoe Bang Lamung",
ChIJ9RCvYeeVAjERKpZQmGgb0So,ChIJ9RCvYeeVAjERKpZQmGgb0So,KPN PHARMACY Аптека,"ร้านยา เคพีเอ็น KPN PHARMACY, 338/361 พรตำหนักซอย 5",Amphoe Bang Lamung,Chon Buri,12.9128865,100.8632527,5,27,0,Temporarily Closed,pharmacy,0,0,FALSE,scraped,096 975 9106,,,0,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ร้านยา เคพีเอ็น KPN PHARMACY, 338/361 พรตำหนักซอย 5, Amphoe Bang Lamung",
