store_id,place_id,store_name,banner,format,reckitt_target,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count
ChIJEyjEGmmNAjER5bbqmuAj07g,ChIJEyjEGmmNAjER5bbqmuAj07g,ซุ้มNOSLEEP,Independent (no name keyword),Pharmacy (independent),TARGET,"PV2V+6C8, Soi Sataheep Sukumvit 27, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.7005411,100.8935765,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","PV2V+6C8, Soi Sataheep Sukumvit 27, Tambon Sattahip, Amphoe Sattahip",0,Active,0,0,FALSE,scraped,0
ChIJ3yqSpbaPAjERk2bwUQHlYPs,ChIJ3yqSpbaPAjERk2bwUQHlYPs,Pure Drug Store,Pure,Pharmacy (chain),REVIEW,"88/18 หมู่ 3, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.7006482,100.8890008,pharmacy,3,2,038 196 144,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,https://www.bigc.co.th/,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","88/18 หมู่ 3, Tambon Sattahip, Amphoe Sattahip",0,Active,0,0,FALSE,scraped,0
ChIJTd6rLj5tAzERkpWcIE197nY,ChIJTd6rLj5tAzERkpWcIE197nY,WATSONS BIG C SATTAHIP : Click & Collect Thai,Watsons,Pharmacy (chain),EXCLUDE,"บิ๊กซี, 88/18 หมู่ที่ 13, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.700427,100.888613,pharmacy,3.7,10,062 592 5790,Monday: 9:30 AM – 8:30 PM | Tuesday: 9:30 AM – 8:30 PM | Wednesday: 9:30 AM – 8:30 PM | Thursday: 9:30 AM – 8:30 PM | Friday: 9:30 AM – 8:30 PM | Saturday: 9:30 AM – 8:30 PM | Sunday: 9:30 AM – 8:30 PM,http://www.watsons.co.th/,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","บิ๊กซี, 88/18 หมู่ที่ 13, Tambon Sattahip, Amphoe Sattahip",0,Active,0,0,FALSE,scraped,0
ChIJrf0-QoKOAjERCtc2tJYUUjY,ChIJrf0-QoKOAjERCtc2tJYUUjY,Pharmacy Manas,Independent,Pharmacy (independent),TARGET,Sukhumvit Road,Amphoe Sattahip,Chon Buri,12.6872566,100.8929454,pharmacy,4.7,6,,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,https://business.google.com/b/105939264936646805801/dashboard/l/00550877820614530393?hl=en,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","Sukhumvit Road, Amphoe Sattahip",0,Active,0,0,FALSE,scraped,0
ChIJvZ56Y52OAjERHfk1EA-IQWg,ChIJvZ56Y52OAjERHfk1EA-IQWg,Montri Pharmacy,Independent,Pharmacy (independent),TARGET,"12, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.7049866,100.8899361,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","12, Tambon Sattahip, Amphoe Sattahip",0,Active,0,0,FALSE,scraped,0
ChIJpUIZq86NAjERtEQPj4haPZM,ChIJpUIZq86NAjERtEQPj4haPZM,ศิริเภสัช (Pharmacy store ),เภสัช (Independent),Pharmacy (independent),TARGET,"สัตหีบ, 20/19",Amphoe Sattahip,Chon Buri,12.6836977,100.904567,pharmacy,5,1,092 057 0323,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","สัตหีบ, 20/19, Amphoe Sattahip",0,Active,0,0,FALSE,scraped,0
ChIJ3SKPlB-MAjER8bY650mrkJ0,ChIJ3SKPlB-MAjER8bY650mrkJ0,Kor Mor. 1 Khai Ya,Independent (no name keyword),Pharmacy (independent),TARGET,"171, 87 Sukhumvit Road, Tambon Sattahip",Amphoe Sattahip,Chon Buri,12.6734325,100.8978446,pharmacy,5,1,038 438 322,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","171, 87 Sukhumvit Road, Tambon Sattahip, Amphoe Sattahip",0,Active,0,0,FALSE,scraped,0
ChIJvU8qK36OAjERbVgxnty8-8c,ChIJvU8qK36OAjERbVgxnty8-8c,Pharmacy,"Independent (named ""Pharmacy"")",Pharmacy (independent),TARGET,"PV9Q+92G, Sattahip",Sattahip District,Chon Buri,12.71843,100.8875724,pharmacy,5,1,,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","PV9Q+92G, Sattahip, Sattahip District",0,Active,0,0,FALSE,scraped,0
ChIJT4jlf_iLAjER9r3sTJo9zLc,ChIJT4jlf_iLAjER9r3sTJo9zLc,Suphap Pharmacy,Independent,Pharmacy (independent),TARGET,"33/1, Moo 8, Sukhumvit Road, Tambon Sattahip, Amphoe Sattahip, Chon Buri",20180,Chon Buri,12.6723707,100.8987966,pharmacy,0,0,038 437 236,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","33/1, Moo 8, Sukhumvit Road, Tambon Sattahip, Amphoe Sattahip, Chon Buri, 20180",0,Active,0,0,FALSE,scraped,0
ChIJbW6Si-39AjERoUMt_rdJRng,ChIJbW6Si-39AjERoUMt_rdJRng,"ร้านขายยา Pharmily & ส่งพัสดุ Flash HOME (药店, 약국, 薬局, pharmacy) เข้าร่วมโครงการไทยช่วยไทยพลัส 60/40",Independent,Pharmacy (independent),TARGET,ล็อค A-007 89/8 หมู่1,Amphoe Ban Khai,Chon Buri,12.734506,101.280441,pharmacy,5,8,064 119 3958,Monday: 9:00 AM – 9:00 PM | Tuesday: 9:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: Closed,https://line.me/ti/p/LBdH9kNaB7,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ล็อค A-007 89/8 หมู่1, Amphoe Ban Khai",0,Active,0,0,FALSE,scraped,0
ChIJMTa1SQD7AjERY7f7e9gK4E0,ChIJMTa1SQD7AjERY7f7e9gK4E0,ร้านยากู๊ดเดย์ ฟาร์มาซี Good Day Pharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,"168, 87 ถนน ตากวน",Amphoe Mueang Rayong,Chon Buri,12.7056533,101.163831,pharmacy,5,4,092 636 8665,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","168, 87 ถนน ตากวน, Amphoe Mueang Rayong",0,Temporarily Closed,0,0,FALSE,scraped,0
ChIJsdHXHIT6AjERNergG931qQk,ChIJsdHXHIT6AjERNergG931qQk,Ban Mor Ya,Independent (no name keyword),Pharmacy (independent),TARGET,Mueang Rayong District,Chon Buri,Chon Buri,12.7123006,101.1681613,pharmacy,5,1,081 816 5459,Monday: 6:30 AM – 8:30 PM | Tuesday: 6:30 AM – 8:30 PM | Wednesday: 6:30 AM – 8:30 PM | Thursday: 6:30 AM – 8:30 PM | Friday: 6:30 AM – 8:30 PM | Saturday: 6:30 AM – 8:30 PM | Sunday: 6:30 AM – 8:30 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",Mueang Rayong District,0,Active,0,0,FALSE,scraped,0
ChIJv027EYT6AjERgn_eQyvGa2I,ChIJv027EYT6AjERgn_eQyvGa2I,MITI Mai Pharmacy,Independent,Pharmacy (independent),TARGET,"P579+674, Map Ta Phut",Mueang Rayong District,Chon Buri,12.7130012,101.1681884,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","P579+674, Map Ta Phut, Mueang Rayong District",0,Active,0,0,FALSE,scraped,0
ChIJuz_2ioP6AjERkym-cVtro-E,ChIJuz_2ioP6AjERkym-cVtro-E,Chai Eua Dispensary,Independent (dispensary),Pharmacy (independent),TARGET,Mueang Rayong District,Chon Buri,Chon Buri,12.7136296,101.1672758,pharmacy,5,2,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",Mueang Rayong District,0,Active,0,0,FALSE,scraped,0
ChIJ_____z8CAzERgC52de1r8FE,ChIJ_____z8CAzERgC52de1r8FE,Boots Rayong,Boots,Pharmacy (chain),EXCLUDE,"ยูนิต1, เอส, 554 แพชชั่น ช้อปปิ้ง เดสติเนชั่น, 26 ชั้น1 Sukhumvit Road",Amphoe Mueang Rayong,Chon Buri,12.6836622,101.2489555,pharmacy,4.4,7,038 619 439,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,http://www.th.boots.com/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ยูนิต1, เอส, 554 แพชชั่น ช้อปปิ้ง เดสติเนชั่น, 26 ชั้น1 Sukhumvit Road, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJ3e1NV0_7AjER9tocSZSYBaw,ChIJ3e1NV0_7AjER9tocSZSYBaw,ร้านยาวีเฟิร์สฟาร์มาซี ( Pharmacy ),ร้านยา (Independent),Pharmacy (independent),TARGET,"131/40 Soi Mu Ban Phloen Chai 4, Tambon Thapma",Amphoe Mueang Rayong,Chon Buri,12.6976761,101.2175551,pharmacy,5,1,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","131/40 Soi Mu Ban Phloen Chai 4, Tambon Thapma, Amphoe Mueang Rayong",0,Temporarily Closed,0,0,FALSE,scraped,0
ChIJB7rS9S_7AjER4QwZYliuABw,ChIJB7rS9S_7AjER4QwZYliuABw,ร้านยา108ฟาร์มาซี (108 Pharmacy),ร้านยา (Independent),Pharmacy (independent),TARGET,"เลขที่ 1 ถนน, Tambon Noen Phra",เมือง,Chon Buri,12.6838291,101.2385321,pharmacy,5,2,,Monday: 9:00 AM – 8:45 PM | Tuesday: 9:00 AM – 8:45 PM | Wednesday: 9:00 AM – 8:45 PM | Thursday: 9:00 AM – 8:45 PM | Friday: 9:00 AM – 8:45 PM | Saturday: 9:00 AM – 8:45 PM | Sunday: 9:00 AM – 8:45 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 1 ถนน, Tambon Noen Phra, เมือง",0,Active,0,0,FALSE,scraped,0
ChIJCbwE1sX7AjERlI4U8BQqZCw,ChIJCbwE1sX7AjERlI4U8BQqZCw,T แว่นท็อประยอง รพ กรุงเทพ,Independent (no name keyword),Pharmacy (independent),TARGET,"M6GC+97H, Saengchanneramit Road",Amphoe Mueang Rayong,Chon Buri,12.6759491,101.2207322,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","M6GC+97H, Saengchanneramit Road, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJPXWu9Db7AjERV0N5gojLz50,ChIJPXWu9Db7AjERV0N5gojLz50,ร้านขายยาเซฟดรัก เซ็นเตอร์ สาขา โรงพยาบาลกรุงเทพระยอง SAVE DRUG Center Bangkok Hospital Rayong (BRH),Save Drug,Pharmacy (chain),REVIEW,"เลขที่ 8 หมู่ที่ 2 Saengchanneramit Road, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.674888,101.2210595,pharmacy,0,0,095 204 9987,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,http://www.savedrug.co.th/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 8 หมู่ที่ 2 Saengchanneramit Road, Tambon Noen Phra, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJXZUC-jL7AjER57M5w89OGG4,ChIJXZUC-jL7AjER57M5w89OGG4,ร้านยา บ้านคุณเภสัช สาขาระยอง ( Pharmacy ) + จุดรับส่งพัสดุ และไปรษณีย์,ร้านยา (Independent),Pharmacy (independent),TARGET,"12, 37 Thanon Thabantook",Amphoe Mueang Rayong,Chon Buri,12.6757837,101.2376408,pharmacy,5,4,098 997 4081,Monday: Closed | Tuesday: 6:00 – 11:00 PM | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: Closed | Sunday: Closed,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","12, 37 Thanon Thabantook, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJPQU9E437AjERvC9XAV2HRtE,ChIJPQU9E437AjERvC9XAV2HRtE,Pure Drug Store,Pure,Pharmacy (chain),REVIEW,554 ถนนสุขุมวิท ตำบลเนินพระ อำเภอเมืองระยอง,เมือง,Chon Buri,12.6847908,101.2487233,pharmacy,4,1,038 807 445,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,https://www.bigc.co.th/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","554 ถนนสุขุมวิท ตำบลเนินพระ อำเภอเมืองระยอง, เมือง",0,Active,0,0,FALSE,scraped,0
ChIJq6qqqk76AjERcnMXrau12fI,ChIJq6qqqk76AjERcnMXrau12fI,วัตสัน แพชชั่น ช้อปปิ้ง เดสติเนชั่น : WATSONS PASSIONE SHOPPING DESTINATION : Click & Collect,Watsons,Pharmacy (chain),EXCLUDE,"028- A 029, Unit No. A, 554 Sukhumvit Road, Nuenpra",Amphoe Mueang Rayong,Chon Buri,12.6841131,101.2486264,pharmacy,4.5,11,092 246 3268,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM,http://www.watsons.co.th/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","028- A 029, Unit No. A, 554 Sukhumvit Road, Nuenpra, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJqWRspIv7AjER3HnPCvKiZqA,ChIJqWRspIv7AjER3HnPCvKiZqA,4120 Rayong 2,Independent (no name keyword),Pharmacy (independent),TARGET,"เลขที่ 554 ยูนิต PZ2-002 แหลมทองช้อปปิ้งพล่ซ่าระยอง ชั้น 2 ถนนสุขุทวิท, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.6837114,101.2485462,pharmacy,5,1,038 610 127,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,http://www.th.boots.com/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เลขที่ 554 ยูนิต PZ2-002 แหลมทองช้อปปิ้งพล่ซ่าระยอง ชั้น 2 ถนนสุขุทวิท, Tambon Noen Phra, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJ62nyG-n7AjERpyC0pqggo5g,ChIJ62nyG-n7AjERpyC0pqggo5g,ร้านขายยาดับบลิว ฟาร์มาซี (W Pharmacy),Independent,Pharmacy (independent),TARGET,"333, 42 ถนน ราษฎร์บำรุง",เมือง,Chon Buri,12.6764251,101.2412583,pharmacy,5,2,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","333, 42 ถนน ราษฎร์บำรุง, เมือง",0,Active,0,0,FALSE,scraped,0
ChIJyzTIst77AjERS-_DF0FHNqs,ChIJyzTIst77AjERS-_DF0FHNqs,Health Up ร้านยา เฮลท์อัพ สาขาแพชชั่นระยอง,ร้านยา (Independent),Pharmacy (independent),TARGET,"สาขาแพชชั่น ระยอง เลขที่ 554, Sukhumvit Road, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.6834961,101.2489864,pharmacy,0,0,,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","สาขาแพชชั่น ระยอง เลขที่ 554, Sukhumvit Road, Tambon Noen Phra, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJbeQJTHL7AjERvhWxsoBljO0,ChIJbeQJTHL7AjERvhWxsoBljO0,Fascino Pharmacy ร้านขายยา ฟาสซิโน สาขา แพชชั่น ระยอง,Fascino,Pharmacy (chain),REVIEW,"554, ชั้น 1 โซนพลาซ่า, Sukhumvit Road, Tambon Noen Phra",Amphoe Mueang Rayong,Chon Buri,12.6834953,101.2490991,pharmacy,5,135,088 262 4188,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: 10:30 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM,https://www.openlink.co/fascinothailand,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","554, ชั้น 1 โซนพลาซ่า, Sukhumvit Road, Tambon Noen Phra, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJf7Y-IB0bAzERGazwc3Zu9BU,ChIJf7Y-IB0bAzERGazwc3Zu9BU,Kaset Anakot 2,Independent (no name keyword),Pharmacy (independent),TARGET,38 ม.10,Amphoe Mueang Rayong,Chon Buri,12.7381751,101.5191491,pharmacy,0,0,,Monday: 8:30 AM – 5:00 PM | Tuesday: Closed | Wednesday: 8:30 AM – 5:00 PM | Thursday: 8:30 AM – 5:00 PM | Friday: 8:30 AM – 5:00 PM | Saturday: 8:30 AM – 5:00 PM | Sunday: 8:30 AM – 5:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","38 ม.10, Amphoe Mueang Rayong",0,Active,0,0,FALSE,scraped,0
ChIJU6L4ibaTAjERoXseujmLwRU,ChIJU6L4ibaTAjERoXseujmLwRU,Niwat Pharmacy,Independent,Pharmacy (independent),TARGET,"109, 9",Amphoe Sattahip,Chon Buri,12.8143956,100.9156868,pharmacy,4.6,10,080 293 6653,Monday: 7:00 AM – 8:00 PM | Tuesday: 7:00 AM – 8:00 PM | Wednesday: 7:00 AM – 8:00 PM | Thursday: 7:00 AM – 8:00 PM | Friday: 7:00 AM – 8:00 PM | Saturday: 7:00 AM – 8:00 PM | Sunday: 7:00 AM – 8:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","109, 9, Amphoe Sattahip",0,Active,0,0,FALSE,scraped,0
ChIJcevD1rmTAjEReUM5PUCh5EM,ChIJcevD1rmTAjEReUM5PUCh5EM,Dpharmacy Ban Amphoe,Independent,Pharmacy (independent),TARGET,Thailand,Chon Buri,Chon Buri,12.8192815,100.9161918,pharmacy,4.8,6,095 167 1812,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",Thailand,0,Active,0,0,FALSE,scraped,0
ChIJifi3_v3iAjER2Md-xhA51-o,ChIJifi3_v3iAjER2Md-xhA51-o,Charoen Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,"304 Prachanimitsuk Road, Tambon Ban Khai",Amphoe Ban Khai,Chon Buri,12.7854331,101.2979012,pharmacy,0,0,038 641 038,Monday: 7:30 AM – 8:00 PM | Tuesday: 7:30 AM – 8:00 PM | Wednesday: 7:30 AM – 8:00 PM | Thursday: 7:30 AM – 8:00 PM | Friday: 7:30 AM – 8:00 PM | Saturday: 7:30 AM – 8:00 PM | Sunday: 7:30 AM – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","304 Prachanimitsuk Road, Tambon Ban Khai, Amphoe Ban Khai",0,Active,0,0,FALSE,scraped,0
ChIJVcoMNPziAjERAewK55Hm0mw,ChIJVcoMNPziAjERAewK55Hm0mw,Rungrueng Osot,Independent (no name keyword),Pharmacy (independent),TARGET,"Q8P2+38C, Ban Khai",Ban Khai District,Chon Buri,12.7851781,101.3007507,pharmacy,4,2,095 249 7649,Monday: 7:30 AM – 5:00 PM | Tuesday: 7:30 AM – 5:00 PM | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: 7:30 AM – 5:00 PM | Sunday: Closed,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Q8P2+38C, Ban Khai, Ban Khai District",0,Active,0,0,FALSE,scraped,0
ChIJr5cOmzvlAjERpdJWXXcAPpE,ChIJr5cOmzvlAjERpdJWXXcAPpE,ร้านยาเก้าโอสถ Kao Pharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,"Q5MG+GWX, Map Kha",Nikhom Phatthana District,Chon Buri,12.783868,101.1773549,pharmacy,5,2,081 646 4714,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,https://www.facebook.com/profile.php?id=61551427825754,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","Q5MG+GWX, Map Kha, Nikhom Phatthana District",0,Active,0,0,FALSE,scraped,0
