city,place_id,name,name_norm,address,lat,lng,types,banner,format,reckitt_target
"RECIFE, PE",,Assembléia de Deus,assembleia de deus,"Próximo ao número 321, Rua Abdias de Oliveira, S/N - Zumbi, Recife",-8.057000799999999,-34.9187415,"church,place_of_worship,point_of_interest,establishment",Independente / Sem chain identificado,Igreja,EXCLUDE
"RECIFE, PE",,Atlanticos Consultoria e Assessoria,atlanticos consultoria e assessoria,"Rua Fidélis Moliterno, 2 - Zumbi, Recife",-8.0529771,-34.917055,"accounting,finance,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Á-gás (supergásbras),a-gas (supergasbras),"Rua Gomes Taborda, 715 - Cordeiro, Recife",-8.057241399999999,-34.9180674,"point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Max Pan Salgados,max pan salgados,"Rua Chaves Martins, 156 - Prado, Recife",-8.0579611,-34.9200556,"bakery,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Padaria,REVIEW
"RECIFE, PE",,Atacado dos Presentes Torre,atacado dos presentes torre,"Rua José Bonifácio, 961 - Torre, Recife",-8.0430849,-34.90820709999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Atacarejo,TARGET
"RECIFE, PE",,Drugstore Four Corners,drugstore four corners,"on-line - R. Joaquim Nabuco, 344, whatsapp, 81 - 99922.1143 - Graças, Recife",-8.0522786,-34.89933329999999,"pharmacy,store,point_of_interest,health,establishment",Independente / Sem chain identificado,Farmácia,TARGET
"RECIFE, PE",,Alto Astral,alto astral,"Loja 09 - Derby Center 2, Rua Joaquim Nabuco, 330 - Graças, Recife",-8.052187,-34.8991609,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,JR Agropecuária - Pragas e Jardinagem - Loja Autorizada STIHL,jr agropecuaria - pragas e jardinagem - loja autorizada stihl,"Avenida Caxangá, 1872 - Madalena, Recife",-8.048517600000002,-34.9241608,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Expresso Informática,expresso informatica,"Rua Bartolomeu de Gusmão, 42 - Madalena, Recife",-8.0539094,-34.9059064,"electronics_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,"Disnove Volkswagen Iputinga: Carros Novos, Seminovos, Concessionária, Recife PE","disnove volkswagen iputinga: carros novos, seminovos, concessionaria, recife pe","Avenida Caxangá, 3217 - Iputinga, Recife",-8.0430025,-34.9349396,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Casa dos Frios,casa dos frios,"Avenida Rui Barbosa, 412 - Graças, Recife",-8.048316699999999,-34.8989926,"liquor_store,store,point_of_interest,food,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Multlider Pisos e Revestimentos,multlider pisos e revestimentos,"Rua Benfica, 1108 - Madalena, Recife",-8.0573778,-34.9085613,"home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Casa & Decoração,EXCLUDE
"RECIFE, PE",,Bakery Pastry Iraja,bakery pastry iraja,"Rua Pio IX, 811 - Torre, Recife",-8.0465649,-34.9108451,"bakery,store,restaurant,point_of_interest,food,establishment",Independente / Sem chain identificado,Padaria,REVIEW
"RECIFE, PE",,Selva Automóveis,selva automoveis,"Rua José Osório, 116 - Madalena, Recife",-8.0539215,-34.91274269999999,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Concape Eventos,concape eventos,"Rua Carlos Gomes, 126 - Madalena, Recife",-8.057468,-34.9104363,"electronics_store,home_goods_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,Sotelas Caxangá,sotelas caxanga,"Avenida Caxangá, 1777 - Cordeiro, Recife",-8.0492844,-34.92359219999999,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Forturia - All For Sublimation,forturia - all for sublimation,"Avenida Engenheiro Abdias de Carvalho, 362 - Madalena, Recife",-8.0616226,-34.9080096,"electronics_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Eletrônica,EXCLUDE
"RECIFE, PE",,JM Corretora de veiculos Recife,jm corretora de veiculos recife,"Rua José Osório, 587 - Madalena, Recife",-8.0538149,-34.90979120000001,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Baskets Workshop,baskets workshop,"Rua Doutor Vicente Ferreira, 196 - Torre, Recife",-8.0434208,-34.9110319,"florist,store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Divisão Industrial e Marítimo,divisao industrial e maritimo,"Rua Doutor Napoleão Laureano, 288 - Madalena, Recife",-8.0588982,-34.9082796,"car_repair,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,M e F Confecções e Estamparia,m e f confeccoes e estamparia,"Avenida Caxangá, 481 - Madalena, Recife",-8.0550596,-34.9133495,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Digittus,digittus,"Rua Teotônio Freire, 565 - Cordeiro, Recife",-8.0479352,-34.9229977,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Bread Republic,bread republic,"Avenida Caxangá, 2342 - Cordeiro, Recife",-8.046502899999998,-34.92789639999999,"bakery,store,restaurant,point_of_interest,food,establishment",Independente / Sem chain identificado,Padaria,REVIEW
"RECIFE, PE",,Stampart,stampart,"Rua Áureo Xavier, 522 A - Cordeiro, Recife",-8.0482783,-34.9300798,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Rei da Película - Autorizado 3M Recife,rei da pelicula - autorizado 3m recife,"Rua Conselheiro Theodoro, 483B - Zumbi, Recife",-8.051879999999999,-34.91591400000001,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Visual Projeta,visual projeta,"Rua Manoel Bernardes, 111 - Madalena, Recife",-8.0495289,-34.9098265,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Fyllos Cosméticos,fyllos cosmeticos,"Rua Hermógenes de Morais, 163 - Madalena, Recife",-8.056503,-34.9082964,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Equipamentos Hospitalares Recife/ KESA Comércio e Serviços Técnicos LTDA,equipamentos hospitalares recife/ kesa e servicos tecnicos,"Rua José Higino, 145 - Madalena, Recife",-8.052337099999999,-34.9100318,"health,store,point_of_interest,establishment",Independente / Sem chain identificado,Clínica / Saúde,REVIEW
"RECIFE, PE",,Ipanema Veículos,ipanema veiculos,"Rua José Osório, 919 - Madalena, Recife",-8.0542688,-34.9128669,"car_dealer,store,point_of_interest,establishment",Independente / Sem chain identificado,Automotivo,EXCLUDE
"RECIFE, PE",,Belle Bijoux,belle bijoux,"Avenida Caxangá, 1308 - Madalena, Recife",-8.050913499999998,-34.91968130000001,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,"Suprirsaid - Descartáveis, Limpeza e Embalagens","suprirsaid - descartaveis, limpeza e embalagens","Rua Engenheiro Brandão Cavalcante, 290 - Prado, Recife",-8.0629584,-34.9146696,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Êxito Roupas Profissionais,exito roupas profissionais,"Rua Zenóbio Lins, 40 - Cordeiro, Recife",-8.0480738,-34.9236318,"clothing_store,store,point_of_interest,establishment",Independente / Sem chain identificado,Loja de Roupa,EXCLUDE
"RECIFE, PE",,Ortodental pe,ortodental pe,"Estrada dos Remédios, 2123 - Madalena, Recife",-8.0611631,-34.9077,"health,store,point_of_interest,establishment",Independente / Sem chain identificado,Clínica / Saúde,REVIEW
"RECIFE, PE",,Mídia Impressa Gráfica e Convites Personalizados,midia impressa grafica e convites personalizados,"Rua Hércules Florence, 43 - Prado, Recife",-8.063404199999999,-34.9140012,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Studio Galvão,studio galvao,"Rua Padre Leonardo Greco, 44 - Cordeiro, Recife",-8.0554951,-34.9196135,"store,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Supermercado Soberano Espinheiro,supermercado soberano espinheiro,"Rua Barão de Itamaracá, 55 - Espinheiro, Recife",-8.0425469,-34.8940705,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Bom De Preço,bom de preco,"Rua Frei Cassimiro, 669 - Santo Amaro, Recife",-8.0449094,-34.8829726,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Mercearia Do Zé,mercearia do ze,"Rua dos Abacateiros - Madalena, Recife",-8.0493526,-34.9055379,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Mercearia / Empório,TARGET
"RECIFE, PE",,Supermercado da Limpeza,supermercado da limpeza,"Rua Real da Torre, 762 - Madalena, Recife",-8.050228499999998,-34.9081013,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Sabores do Sertão Beira Rio,sabores do sertao beira rio,"Avenida Beira Rio - Graças, Recife",-8.0476054,-34.9041153,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Quitanda Do Domingos,quitanda do domingos,Brazil,-8.0562479,-34.889368,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Sabores do Sertão,sabores do sertao,"Rua Senador Alberto Paiva, 10017 - Graças, Recife",-8.0437447,-34.9012594,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Extraverde,extraverde,"Rua Barão de Itamaracá, 322 - Espinheiro, Recife",-8.0443065,-34.8924292,"grocery_or_supermarket,supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Mercadinho / Supermercado,TARGET
"RECIFE, PE",,Hortifruti Torre,hortifruti torre,"Rua Conde de Irajá, 979 - Torre, Recife",-8.046733399999999,-34.9124979,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Saúde e Vida,saude e vida,"Rua Arnóbio Marques, 253 - Santo Amaro, Recife",-8.047410500000002,-34.8884072,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,Torre Massas,torre massas,"Rua Real da Torre, 1531 - Torre, Recife",-8.0437472,-34.9105767,"supermarket,bakery,liquor_store,meal_takeaway,grocery_or_supermarket,restaurant,food,store,point_of_interest,establishment",Independente / Sem chain identificado,Supermercado,TARGET
"RECIFE, PE",,AmPm,ampm,"Rua Santo Elías, 223 - Espinheiro, Recife",-8.0440197,-34.8940034,"convenience_store,store,food,point_of_interest,establishment",AmPm (Shell),Conveniência,TARGET
"RECIFE, PE",,Posto América – Soledade,posto america  soledade,"Rua João Fernandes Viêira, 386 - Soledade, Recife",-8.0532234,-34.891869,"convenience_store,store,point_of_interest,food,establishment",Posto (genérico),Posto / Conveniência,TARGET
"RECIFE, PE",,Shell Select,shell select,"Rua João Fernandes Viêira, 386 - Soledade, Recife",-8.0532234,-34.891869,"convenience_store,store,point_of_interest,food,establishment",Select (Petrobras),Conveniência,TARGET
"RECIFE, PE",,Posto Shell,posto shell,"Rua João Fernandes Viêira, 386 - Soledade, Recife",-8.0529438,-34.8919446,"gas_station,convenience_store,store,point_of_interest,food,establishment",Shell,Posto / Conveniência,TARGET
"RECIFE, PE",,Posto Petrobras,posto petrobras,"Avenida Montevidéu, 336 - Boa Vista, Recife",-8.0490243,-34.8925029,"gas_station,convenience_store,car_wash,car_repair,store,restaurant,point_of_interest,food,establishment",Petrobras,Posto / Conveniência,TARGET
"RECIFE, PE",,Conveniência,conveniencia,Brazil,-8.0491232,-34.892338,"convenience_store,store,point_of_interest,food,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Shell Select,shell select,"Avenida Rui Barbosa, 879 - Graças, Recife",-8.0453347,-34.9023598,"convenience_store,store,point_of_interest,food,establishment",Select (Petrobras),Conveniência,TARGET
"RECIFE, PE",,Snack Conveniência,snack conveniencia,"Avenida Rui Barbosa, 911 - Graças, Recife",-8.0450504,-34.9023238,"convenience_store,store,point_of_interest,food,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Portelaria 24 Horas,portelaria 24 horas,"Rua Conselheiro Portela, 210 - Espinheiro, Recife",-8.043118399999997,-34.895466,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Posto Petrobras,posto petrobras,"Rua do Futuro, 436 - Graças, Recife",-8.040811199999998,-34.89990480000001,"gas_station,car_wash,convenience_store,car_repair,store,restaurant,food,point_of_interest,establishment",Petrobras,Posto / Conveniência,TARGET
"RECIFE, PE",,PassiraBeer,passirabeer,"Avenida João de Barros, 1179 - Espinheiro, Recife",-8.0443096,-34.8902747,"convenience_store,liquor_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Posto Petrobras,posto petrobras,"Avenida João de Barros, 1179 - Espinheiro, Recife",-8.0443055,-34.890266,"gas_station,car_wash,convenience_store,car_repair,store,restaurant,food,point_of_interest,establishment",Petrobras,Posto / Conveniência,TARGET
"RECIFE, PE",,STOP'S CONVENIENCIA,stop's conveniencia,Brazil,-8.0442705,-34.8902879,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,echope Recife - Espinheiro,echope recife - espinheiro,"Rua Quarenta e Oito, 334 - Espinheiro, Recife",-8.0425154,-34.8920935,"convenience_store,store,food,point_of_interest,establishment",Independente / Sem chain identificado,Conveniência,TARGET
"RECIFE, PE",,Hotel das Fronteiras,hotel das fronteiras,"Rua Henrique Dias, 255 - Boa Vista, Recife",-8.0588654,-34.896877,"lodging,point_of_interest,establishment",Independente / Sem chain identificado,Hotel,EXCLUDE
"RECIFE, PE",,Escola Governador Barbosa Lima,escola governador barbosa lima,"Rua Joaquim Nabuco, s/n, Recife",-8.0526965,-34.896655,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
"RECIFE, PE",,Otorrino Fronteiras,otorrino fronteiras,"Rua das Fronteiras, 127 - 5º andar - Boa Vista, Recife",-8.059865799999999,-34.89686949999999,"point_of_interest,doctor,health,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Regional Electoral Court of Pernambuco,regional electoral court of pernambuco,"Avenida Governador Agamenon Magalhães, 1160 - Derby, Recife",-8.0517875,-34.8962087,"courthouse,point_of_interest,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,GOT - GRUPO DE ORTOPEDIA E TRAUMATOLOGIA,got - grupo de ortopedia e traumatologia,"Rua das Fronteiras, 51 - Boa Vista, Recife",-8.059204,-34.896638,"point_of_interest,doctor,health,establishment",Independente / Sem chain identificado,Outros,REVIEW
"RECIFE, PE",,Hospital Santa Joana Recife,hospital santa joana recife,"Rua Joaquim Nabuco, 200 - Graças, Recife",-8.0527785,-34.8975177,"hospital,point_of_interest,health,establishment",Independente / Sem chain identificado,Hospital,EXCLUDE
"RECIFE, PE",,Colégio da Polícia Militar de Pernambuco,colegio da policia militar de pernambuco,"Rua Henrique Dias, 609 - Derby, Recife",-8.0599546,-34.8996992,"school,point_of_interest,establishment",Independente / Sem chain identificado,Escola,EXCLUDE
